dialog_key,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|zh/KdConv/KdConv-turn_eval.json,5.0,5.9222383,19.278614,-8.837168,5.68532,18.097849,6.771802,4.0247965,1.5031928
human|zh/KdConv/KdConv-turn_eval.json,4.0,-1.0814564,19.812872,5.5820932,2.1094885,-16.253891,0.82105386,3.1598942,1.7139932
human|zh/KdConv/KdConv-turn_eval.json,5.0,-9.712685,-16.254951,-1.7350726,2.5179842,-16.4418,2.8323145,0.75048786,0.3903389
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,-6.73055,4.4162045,3.6384237,3.0180173,-5.4782534,2.4505866,-0.6261979,0.9066061
human|zh/KdConv/KdConv-turn_eval.json,5.0,-17.885891,3.907089,1.2157692,4.133349,14.256937,4.0566034,-0.047270965,-0.23325653
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,-11.067648,1.5311975,0.107333764,0.86236787,-18.269508,-0.7862794,1.5621058,1.01731
human|zh/KdConv/KdConv-turn_eval.json,5.0,-14.772898,13.575711,1.4357312,6.8856664,18.22445,5.1772842,1.0141816,2.7630043
human|zh/KdConv/KdConv-turn_eval.json,5.0,-10.405392,19.462124,0.13306326,8.8631935,19.691103,7.7992277,1.032932,1.811219
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,10.522365,19.976395,7.763261,2.6870055,-14.272602,2.2315648,1.7719693,0.24620777
human|zh/KdConv/KdConv-turn_eval.json,5.0,-11.07869,19.489761,4.853132,3.9059398,-0.028905636,3.233426,0.3339228,1.707934
human|zh/KdConv/KdConv-turn_eval.json,5.0,7.646454,19.954527,3.409347,6.758067,19.149086,10.542907,1.4501681,0.80182236
human|zh/KdConv/KdConv-turn_eval.json,4.0,6.799821,19.591501,0.6771531,5.8718395,18.503265,5.8147264,6.1247845,-0.37805617
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,7.001977,19.7283,-0.2482412,6.804694,19.095833,3.5959468,0.5343777,-0.16935779
human|zh/KdConv/KdConv-turn_eval.json,5.0,-15.009164,8.265902,-10.061043,3.049973,-7.760883,3.718719,3.531477,0.37815982
human|zh/KdConv/KdConv-turn_eval.json,5.0,-12.1641245,15.257129,-3.6020079,8.07386,19.14853,10.223922,1.584334,0.6940935
human|zh/KdConv/KdConv-turn_eval.json,5.0,-9.334114,19.83794,-3.4946775,11.653852,19.970018,12.353935,1.4020185,2.1639402
human|zh/KdConv/KdConv-turn_eval.json,5.0,1.9622936,19.96268,0.88004553,9.873419,19.834187,10.598521,1.4379914,0.8513437
