dialog_key,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|zh/KdConv/KdConv-turn_eval.json,5.0,13.33272,15.36312,2.1545296,7.571639,17.296293,6.2508698,2.5531933,1.5899603
human|zh/KdConv/KdConv-turn_eval.json,5.0,13.999294,14.545738,4.0677567,5.1958857,-4.447829,-3.6530871,-0.22303978,1.6278356
human|zh/KdConv/KdConv-turn_eval.json,5.0,19.248062,19.91517,14.06892,8.047163,11.471824,0.6282531,1.9331076,1.4217075
human|zh/KdConv/KdConv-turn_eval.json,4.0,18.442509,19.882294,12.887664,6.386202,4.5648036,-1.5197719,1.8354362,1.2909714
human|zh/KdConv/KdConv-turn_eval.json,5.0,10.015168,10.046172,1.3830273,4.403402,-10.194825,0.093798645,0.029439798,-0.13767475
human|zh/KdConv/KdConv-turn_eval.json,5.0,4.3588796,-6.265538,0.6805812,5.616105,-3.2762704,-1.1234874,1.8619928,1.0920202
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,17.415865,19.376314,11.5514,-1.061316,-19.939758,-7.910151,1.0721244,-1.5211964
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.837915,15.490074,-2.409639,6.1531334,10.503336,5.4419203,1.9536974,3.027515
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,19.20218,19.87939,8.218337,5.0419188,-5.964119,-2.1481297,1.9137366,0.24981122
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.295605,19.174068,4.830503,8.208299,18.101065,4.1582165,1.3745555,1.8779283
human|zh/KdConv/KdConv-turn_eval.json,5.0,18.052193,19.542984,6.8767333,6.0351458,-5.363015,-1.3718908,1.8572284,2.1927304
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.060503,19.201454,8.813506,6.8443494,9.796824,3.7911077,1.1006244,1.4376159
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,19.72418,19.989449,10.741663,6.824342,11.754032,1.8930925,1.853772,-0.3130609
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.877132,19.7622,7.2415805,7.3900166,15.377443,2.3877895,2.867517,-0.21990392
human|zh/KdConv/KdConv-turn_eval.json,5.0,19.327427,19.950563,11.1105385,4.945906,-7.3008823,2.0219257,4.194467,0.7017517
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.620802,8.589617,-0.9333341,9.229864,19.293715,5.763713,2.8544645,1.0013202
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.541477,18.75149,8.716365,7.0252085,12.226919,3.1617513,2.6408439,0.96820754
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,5.606925,2.6205382,-2.7488103,7.485818,12.507268,1.9488428,-0.00064099557,2.340948
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.407824,16.926231,7.486021,6.1398005,0.19757761,1.9298007,0.40385076,0.45838684
human|zh/KdConv/KdConv-turn_eval.json,4.0,11.481762,10.765691,-2.0841434,6.4730806,-1.7648827,-0.69650495,1.0871937,1.203704
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.48936,18.112814,10.594673,9.598274,18.76069,4.085346,2.9945688,2.6839106
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,19.20819,19.946735,11.29216,4.2066784,-13.511637,0.8563476,7.4743934,0.62167096
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,16.88632,18.699253,6.9798756,8.774248,18.823677,5.6745625,2.102766,2.2107177
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.231838,15.096732,4.1780095,7.0817013,14.547012,5.144019,1.1195562,1.4626377
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.596117,18.47381,3.313675,11.968266,19.959347,8.729886,4.2820797,4.6551156
human|zh/KdConv/KdConv-turn_eval.json,5.0,19.590122,19.970232,4.9592466,4.364378,-8.811148,1.74229,2.679617,0.16928998
