dialog_key,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.843296,18.696754,3.4514117,5.4313755,10.276564,1.5552546,9.346655,4.08254
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.703455,17.676527,7.0956254,4.8364215,-1.9259382,2.0345836,3.8654296,-1.2699955
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,14.491839,16.88999,6.1268864,3.2059093,-9.08849,-0.66003144,0.7745021,0.95387405
human|zh/KdConv/KdConv-turn_eval.json,4.0,4.1323752,0.41289464,-0.87031955,3.5365024,-12.478201,0.7919959,-0.7242867,1.3830466
human|zh/KdConv/KdConv-turn_eval.json,5.0,4.471716,-2.6871104,1.5968698,5.570192,-6.2241993,2.9345152,-0.24789634,1.627623
human|zh/KdConv/KdConv-turn_eval.json,5.0,3.6365163,-2.013308,-2.1852129,2.6537876,-16.233376,-0.14701395,0.22963995,-0.11698988
human|zh/KdConv/KdConv-turn_eval.json,5.0,13.478376,15.261942,6.0615435,7.4509916,17.599949,5.1453075,2.248206,2.9870992
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.945938,19.04853,3.5861466,8.8959675,19.10999,6.8743725,2.9455905,2.7453597
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,13.0564,13.380546,4.1072555,6.223054,7.2957125,4.7336197,0.37052765,6.6376114
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.181519,18.419292,7.4352336,8.088198,18.393782,4.9352393,1.2636709,3.0356038
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.235855,16.845297,3.2133718,3.6978555,-11.270668,1.8328464,0.2418217,2.3900328
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.566867,13.230207,3.007638,6.9788985,16.118702,4.9684258,-0.7360469,7.9778614
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,9.237762,9.903311,3.5668957,8.356219,18.729805,4.8979883,0.8702371,4.061342
human|zh/KdConv/KdConv-turn_eval.json,5.0,18.78268,19.821741,8.231418,7.3734,18.039188,5.5240965,8.373637,3.9077058
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.429665,18.775688,1.0940521,9.623998,19.555529,9.038183,3.1003666,5.7768617
human|zh/KdConv/KdConv-turn_eval.json,5.0,18.249514,19.499949,7.16924,8.700594,19.141449,6.5764613,2.182525,3.270588
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.877602,17.926542,5.007229,3.08926,-8.675575,0.029275496,5.120169,2.1997542
human|zh/KdConv/KdConv-turn_eval.json,4.0,12.025863,13.4630375,3.4736726,6.512699,16.950388,2.560131,-0.20661989,4.276247
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.316392,15.610735,3.6342077,8.621401,19.21989,7.763977,3.5885956,3.9691641
human|zh/KdConv/KdConv-turn_eval.json,5.0,13.655416,15.593908,8.626295,7.564212,18.666624,6.844343,3.0259917,2.4686255
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.08623,18.99625,3.3174882,11.36344,19.934975,8.936652,3.9191144,9.324142
human|zh/KdConv/KdConv-turn_eval.json,5.0,5.8721104,2.6152515,0.4015795,5.62327,13.31008,6.2327504,-1.0360087,5.6102576
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.27279,17.702976,4.1223087,6.087,14.792006,4.2539253,10.015081,2.0090334
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.888228,16.905352,3.0732286,6.0361457,10.417831,5.3919916,5.052455,0.638689
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.626558,16.002235,3.258166,7.394747,17.542341,7.5043726,4.858508,4.6250305
human|zh/KdConv/KdConv-turn_eval.json,5.0,7.618148,5.6420755,-0.4977438,8.783001,19.146978,4.2632666,1.4100312,7.087283
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,4.2879477,-1.8377668,0.29484907,1.0056466,-19.295048,-1.5491226,1.0137444,-1.2492167
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.51019,16.432207,-1.0641525,10.063834,19.5142,7.3487415,-0.12538183,-2.2917912
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.392159,19.38069,2.9026244,9.370682,19.286263,7.4885626,6.661537,4.1282907
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.286934,18.918774,5.4516554,10.160785,19.682981,8.087122,4.914639,5.828582
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.991447,17.857306,6.937664,7.024775,15.396721,2.153285,3.227437,2.2497554
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.91607,19.355852,4.3740582,8.968708,19.28512,3.8576481,6.5080338,8.40862
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.032595,11.722357,6.283867,8.425619,18.689919,5.478421,2.7072716,2.641652
human|zh/KdConv/KdConv-turn_eval.json,5.0,8.916929,7.5056353,-1.4443612,4.8430796,1.0700946,1.9245255,2.2720606,1.7933959
human|zh/KdConv/KdConv-turn_eval.json,4.0,8.739431,5.6283693,3.880628,3.2548926,-15.114546,0.81246346,1.3671452,-2.3193548
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.023716,18.17957,2.7479448,7.3330727,18.11158,3.731542,3.4581997,5.7663565
human|zh/KdConv/KdConv-turn_eval.json,5.0,18.223297,19.578735,8.652632,4.894337,-2.3856356,4.281603,2.2548919,1.0244008
human|zh/KdConv/KdConv-turn_eval.json,4.0,3.869429,-0.30909038,-2.712805,4.4171886,-1.67122,1.3170946,2.6364768,1.6244386
