dialog_key,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.752235,18.402096,5.563139,3.699447,-4.2373238,1.5423228,7.3555083,3.0250247
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.545914,18.946564,6.954426,5.9589405,16.708181,3.7413793,2.6351187,0.505637
human|zh/KdConv/KdConv-turn_eval.json,5.0,7.020056,6.346121,3.3177886,8.074446,19.37412,6.89595,1.1744783,6.470419
human|zh/KdConv/KdConv-turn_eval.json,5.0,9.927241,10.2263975,3.1378353,5.802197,15.6733885,2.835156,-1.9988729,1.983636
human|zh/KdConv/KdConv-turn_eval.json,5.0,4.475698,-1.727041,0.035205394,5.142303,-4.348788,3.925108,-1.6735084,1.8618532
human|zh/KdConv/KdConv-turn_eval.json,5.0,8.834678,3.874189,0.8496723,5.0974774,14.45701,2.3827229,2.1117597,3.4355807
human|zh/KdConv/KdConv-turn_eval.json,4.0,13.569827,15.4519615,4.358551,3.3820543,-3.1745517,-1.3656145,-1.0381051,0.7024037
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.3167305,11.538464,5.0029726,4.285169,0.7313291,1.773382,0.7112459,2.642552
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,15.572662,16.624105,3.6681156,5.836577,-0.62804747,5.645384,1.0273066,6.549194
human|zh/KdConv/KdConv-turn_eval.json,5.0,-3.1394794,-9.934932,-4.794639,6.9628353,17.407444,5.3410525,-0.81562275,9.873295
human|zh/KdConv/KdConv-turn_eval.json,5.0,1.1010791,-3.6025178,-1.6519151,5.196841,8.257976,3.0141327,0.5908102,-0.34612048
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.988942,16.602589,4.3522854,8.151192,18.591217,7.001607,2.3840053,10.462175
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,6.2462616,0.8474886,5.984368,5.926843,13.800144,4.804738,0.8856584,4.3371263
human|zh/KdConv/KdConv-turn_eval.json,4.0,15.38282,17.23501,4.245924,6.8153358,14.548326,6.667346,2.5610452,4.4881425
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.263996,17.850153,7.5072165,8.944782,19.128866,8.863119,1.1423267,8.834757
human|zh/KdConv/KdConv-turn_eval.json,4.0,13.895901,15.407954,2.9895828,8.1066265,18.880047,6.5452623,2.3841207,6.299088
