dialog_key,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|zh/KdConv/KdConv-turn_eval.json,5.0,13.462415,16.399843,3.1574943,5.2760406,16.076073,1.9369804,6.3020606,2.8378394
human|zh/KdConv/KdConv-turn_eval.json,5.0,8.853924,8.224841,4.89276,4.1507497,10.732149,3.277379,5.4939117,0.80463123
human|zh/KdConv/KdConv-turn_eval.json,5.0,5.339382,-3.4038212,4.2281623,4.333072,9.006105,5.837727,-0.01838237,-0.10956914
human|zh/KdConv/KdConv-turn_eval.json,4.0,4.0883374,-4.842271,0.22619951,-0.55218744,-18.842133,0.29554215,1.2811656,-0.6533401
human|zh/KdConv/KdConv-turn_eval.json,5.0,5.0004063,-0.8874041,-0.8942643,6.7665243,17.91778,3.264766,-2.8230882,1.8884388
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.8175535,5.8671813,-1.3235934,3.8657374,-0.1456188,1.8411838,2.3391657,-1.0861669
human|zh/KdConv/KdConv-turn_eval.json,5.0,8.116149,6.882281,-1.5412889,5.602322,14.865513,3.1652365,1.9984525,1.2155437
human|zh/KdConv/KdConv-turn_eval.json,5.0,10.028142,10.602756,2.2184691,5.9006357,15.569,4.7686343,4.501259,1.1040696
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,12.007235,12.602673,3.726915,8.736372,19.381897,5.521079,2.0728395,4.9526544
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.164024,18.411695,6.1923876,10.577468,19.798498,7.7250986,1.466518,4.9696755
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.801715,18.756163,4.966919,5.1970577,9.455267,0.7249923,3.0706036,1.4396058
human|zh/KdConv/KdConv-turn_eval.json,5.0,5.951898,8.242057,-9.497177,8.076753,18.79223,2.8841078,2.1156068,-0.4607478
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,11.783293,14.554226,5.558976,6.91128,17.078547,4.534542,1.1715358,3.8077242
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.651945,17.460108,9.145935,5.8587914,14.552798,2.8383245,-3.305842,1.7847902
human|zh/KdConv/KdConv-turn_eval.json,5.0,8.12153,6.5319347,-0.87279147,9.146288,19.393665,6.474962,1.5076663,2.8263485
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.186995,16.732946,6.4205904,9.194626,19.11668,7.7185893,5.1317964,2.9814596
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.037652,16.999311,8.001594,2.8772175,-6.7256193,2.1098516,3.030528,3.0082054
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,12.469862,14.462158,5.2185698,4.9495826,5.8257866,2.2275932,4.638186,9.591912
human|zh/KdConv/KdConv-turn_eval.json,5.0,3.5358796,-6.3073416,2.050061,7.120967,18.81399,6.879211,0.22648178,5.021455
human|zh/KdConv/KdConv-turn_eval.json,5.0,7.241372,3.0419242,0.898346,7.4920177,18.452417,6.1471605,1.5728317,3.9609766
human|zh/KdConv/KdConv-turn_eval.json,5.0,7.6534133,2.8695507,5.2678447,11.023647,19.851858,8.082162,3.5151544,6.8911986
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,12.404529,10.952853,8.089348,6.092407,14.532428,4.558922,2.711179,7.8382897
human|zh/KdConv/KdConv-turn_eval.json,5.0,18.287727,19.70813,11.6991,8.47718,18.599152,4.8716493,2.8926911,8.596011
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.432127,17.24275,2.53528,9.272837,19.192698,7.6505685,1.0722834,5.382149
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.843071,17.252283,3.0447917,9.606335,19.760893,6.748497,4.3623476,5.0607805
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.084961,16.941692,4.880403,5.963418,17.359772,3.666425,5.232013,2.4579744
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.469309,18.574228,4.52904,7.3570247,17.04301,6.3013988,4.45165,4.4630866
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.546576,13.1836605,-0.31534272,8.061925,19.090551,6.7104063,3.0231879,4.2962027
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.442764,13.772988,3.337288,7.882533,17.987644,6.3031096,2.386046,2.1829128
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.945246,15.513842,1.9809608,8.436942,18.824131,5.684214,2.6364915,4.5218725
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.69792,14.31423,4.6796637,9.060326,19.545513,7.45867,1.5219356,3.942234
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.010522,2.0109708,0.28226686,8.047239,19.05462,5.627809,1.7573103,4.3006897
human|zh/KdConv/KdConv-turn_eval.json,5.0,4.90518,1.9133395,7.5516124,8.669947,18.899416,5.98686,3.761068,6.205352
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.735864,14.265046,0.92377365,10.512399,19.699821,6.7466125,3.0605838,11.134011
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,16.025637,18.405884,7.7188873,8.006734,18.368326,6.0049324,3.761198,8.182465
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.628577,17.94944,7.230086,8.475082,18.94098,4.5758076,1.7129676,8.443969
human|zh/KdConv/KdConv-turn_eval.json,5.0,13.868305,16.637632,5.239451,6.1624594,17.128517,3.015307,0.57367235,2.5595975
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.703836,15.840097,5.6133623,10.670891,19.771181,8.020712,-0.40630117,5.5910325
