dialog_key,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.529198,9.678196,4.4410133,5.2126427,16.727392,4.468315,5.3588614,3.7534168
human|zh/KdConv/KdConv-turn_eval.json,5.0,10.640515,8.922632,6.637088,9.766266,19.626757,5.9232,-0.3849141,1.3894491
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.709,18.20625,9.218989,10.381894,19.80064,5.0280533,3.8627763,6.040215
human|zh/KdConv/KdConv-turn_eval.json,4.0,15.198259,16.726566,11.359776,7.131837,19.045395,4.668626,2.8574958,1.7570012
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.518479,-0.18938443,0.7401398,7.616703,18.340307,5.4873667,-0.89616364,0.9876905
human|zh/KdConv/KdConv-turn_eval.json,5.0,9.539169,5.7027893,6.818658,8.185149,18.912066,3.6757154,1.4304636,2.904846
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,8.733182,4.3265986,6.2399616,4.209324,2.348711,0.60191804,1.1075884,1.4518218
human|zh/KdConv/KdConv-turn_eval.json,5.0,3.728125,-5.600097,-1.0663332,11.295588,19.908047,7.8557677,4.667902,6.838365
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,15.566749,16.896229,5.1240487,8.828253,19.289003,4.8283596,1.0837634,6.5327573
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.669735,16.370047,3.968794,9.21445,19.25832,5.838399,1.8435243,3.4809465
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.198706,16.346472,7.454243,5.7243443,11.227245,2.3209245,3.0894914,1.3055906
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.993965,13.119938,9.879973,9.92167,19.575615,5.012675,0.7125965,5.22795
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,15.999624,18.07553,4.0463457,8.301533,18.692417,3.408489,4.40375,4.172332
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.67578,18.467781,8.082671,8.568518,19.003279,5.967994,5.335156,4.0400558
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.55844,18.90463,7.1780486,8.640314,19.594652,3.5648994,3.311474,4.887261
human|zh/KdConv/KdConv-turn_eval.json,5.0,-1.9238336,-13.308262,-4.792778,2.5376382,-4.478413,1.2739353,-1.2150705,0.37755927
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.362264,14.752712,4.0320625,1.7868347,-16.005302,-0.17739885,4.482491,2.2245789
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,7.9935455,1.549167,1.2488039,11.548704,19.895994,6.5200796,-1.3999776,10.220168
human|zh/KdConv/KdConv-turn_eval.json,5.0,10.781898,10.523477,7.021597,8.912002,19.389917,7.2445197,0.51456165,6.027998
human|zh/KdConv/KdConv-turn_eval.json,4.0,12.15867,11.201963,3.1825333,9.202674,19.519674,6.7778373,2.00862,7.7088614
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.051672,3.133945,4.9529004,12.739553,19.984196,9.017785,3.9667425,8.340786
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,17.637398,18.840801,2.6929095,8.382088,18.656734,4.5582886,16.085157,6.0398645
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,5.5994377,-4.7416153,-0.6063327,10.015216,19.766024,7.432887,1.8464483,5.955064
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.705342,17.111599,3.4778843,13.73623,19.992588,11.080416,2.1766274,10.486832
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.831421,13.463308,6.288865,9.599722,19.719006,9.391576,5.9067025,4.8201313
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.447483,18.861387,6.6852193,8.23457,19.238565,3.589866,4.058239,4.997821
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.39392,17.129274,5.4595304,10.914663,19.918007,7.057814,3.0121894,1.9233713
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.919868,11.896946,2.2082922,6.051276,18.089788,1.7017394,6.048201,0.65915143
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.951649,18.218216,6.4420676,11.378487,19.911459,10.17356,4.878649,3.1023653
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,13.406427,13.359923,10.563251,8.063351,19.202942,6.103172,0.22888546,4.62632
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,11.264987,9.511916,9.671295,9.147577,19.564447,3.3966753,2.0081959,6.041393
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.884046,17.281523,9.455801,12.955775,19.985617,10.739393,-0.3707065,6.440049
human|zh/KdConv/KdConv-turn_eval.json,5.0,7.743141,1.6357322,6.1971054,10.869194,19.891672,7.168458,3.9231606,6.0548754
human|zh/KdConv/KdConv-turn_eval.json,4.0,5.0789046,-0.53047895,-0.5434207,4.9870543,6.8256736,4.782448,-0.56099445,0.8380366
human|zh/KdConv/KdConv-turn_eval.json,5.0,0.39930815,-9.372338,3.2617197,8.6652,19.23998,9.379583,0.3128768,2.5458252
human|zh/KdConv/KdConv-turn_eval.json,5.0,7.9090123,6.2955685,-3.0616765,7.893603,18.594486,5.283413,2.1814492,1.4073985
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.391384,17.1077,9.24385,5.760233,12.098054,4.913571,0.33957705,1.6704352
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,-0.8929477,-11.630382,-0.13722804,1.8534948,-17.904995,3.0397253,1.0784804,-1.2872475
human|zh/KdConv/KdConv-turn_eval.json,5.0,-7.2438173,-16.216238,-5.1276546,3.1409283,-14.796457,3.6972027,-0.6507365,0.22454031
human|zh/KdConv/KdConv-turn_eval.json,5.0,10.981173,6.0182667,0.51019615,8.283339,18.915863,4.724055,0.24214754,1.3853323
human|zh/KdConv/KdConv-turn_eval.json,5.0,2.4048042,-7.9882054,1.0557868,11.9902725,19.922354,10.6411495,-1.73407,8.079319
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.261484,11.810656,2.215614,7.9389963,19.329018,3.2410321,0.062325,2.7983198
human|zh/KdConv/KdConv-turn_eval.json,5.0,13.170176,12.710385,6.7529445,12.558628,19.977476,9.542559,2.3276918,6.3137407
human|zh/KdConv/KdConv-turn_eval.json,4.0,8.05699,3.2014036,2.8152833,7.536142,18.758884,2.6457763,0.07918876,1.4093289
human|zh/KdConv/KdConv-turn_eval.json,5.0,7.5795245,1.8678342,4.527934,7.2266297,19.054407,8.641349,2.644804,1.5292761
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.726274,0.92398846,4.4006486,6.900138,18.488968,-0.20039646,2.2632854,0.970711
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.4659,18.695955,10.203611,12.427622,19.98358,9.636802,2.0877128,5.3628798
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.351377,18.703331,9.072687,8.143023,19.276001,5.685501,3.2480102,3.971059
human|zh/KdConv/KdConv-turn_eval.json,5.0,-1.6702979,-12.390786,-7.0462513,4.505922,4.475477,2.0142608,3.17191,0.28607774
human|zh/KdConv/KdConv-turn_eval.json,5.0,-1.5656128,-11.238953,-4.391926,1.9343002,-16.22099,-3.2921696,-2.4836578,0.03878155
human|zh/KdConv/KdConv-turn_eval.json,5.0,7.6617575,3.0754223,-0.93807316,7.129545,17.317911,5.458367,1.9770895,1.3812245
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.643362,9.845062,2.883587,8.328337,19.256165,3.1404247,2.943376,3.0770977
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.105561,11.381109,-1.2713588,8.969201,19.715326,8.044364,5.0644746,-0.28460705
human|zh/KdConv/KdConv-turn_eval.json,3.0,12.219847,10.484791,2.176339,6.5944767,17.204132,1.975604,1.2031097,2.7869604
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.476965,18.86248,3.8682885,8.3420105,19.098322,5.636353,-0.02982462,2.375646
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.116995,18.483433,9.856899,12.122019,19.923523,9.060096,5.291786,9.37903
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.531144,16.103577,11.014633,8.101847,19.179722,3.8543034,2.6468225,2.6905031
human|zh/KdConv/KdConv-turn_eval.json,4.0,5.5367174,-0.974186,0.73092973,6.595488,18.065279,1.4474899,0.32214856,1.1712846
human|zh/KdConv/KdConv-turn_eval.json,5.0,8.663786,4.709116,7.5139422,9.353329,19.459404,6.731206,1.2215536,5.3331237
human|zh/KdConv/KdConv-turn_eval.json,5.0,10.531057,7.9212337,8.143726,10.146078,19.783323,7.672505,0.6035347,3.972546
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.372529,17.074028,6.720969,5.9345875,17.478802,7.456868,3.4542146,0.7788095
human|zh/KdConv/KdConv-turn_eval.json,5.0,9.040028,6.069712,4.059593,6.654476,17.862,4.191559,0.783608,2.0208666
human|zh/KdConv/KdConv-turn_eval.json,5.0,9.627806,5.946651,4.8313766,11.883862,19.926653,8.102103,2.8415275,5.960292
