dialog_key,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.859809,15.25566,-2.360367,2.539308,-8.895167,1.7431725,2.2333877,0.62682277
human|zh/KdConv/KdConv-turn_eval.json,4.0,17.848885,19.589437,11.410089,0.17222413,-18.889608,-4.3652105,2.320186,-0.2544277
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.349192,5.940262,3.7152884,0.18991423,-18.287426,-2.2100494,0.8932891,-1.0836915
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,12.1939945,12.559499,6.548894,0.7047788,-17.781488,0.5243194,0.06623067,-0.41744298
human|zh/KdConv/KdConv-turn_eval.json,5.0,4.2045894,-1.6997128,-5.049565,2.521317,-12.733064,-3.277133,0.4404378,-2.3913708
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,19.21048,19.864822,6.1169524,2.2351031,-17.785667,-3.414183,1.4903946,-0.23615693
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.824387,19.763474,2.7431774,3.7756376,-9.741071,-2.426001,1.1944077,-1.3315995
human|zh/KdConv/KdConv-turn_eval.json,5.0,19.437796,19.954298,8.645198,3.8077009,-1.773609,-0.79204917,2.2851038,-0.51824975
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,19.499922,19.953968,11.323546,-0.4320761,-19.161331,-6.843679,1.6859348,-1.3694988
human|zh/KdConv/KdConv-turn_eval.json,5.0,19.43926,19.95247,11.109255,3.0436375,-11.198398,-3.4957013,2.1159434,-0.85686344
human|zh/KdConv/KdConv-turn_eval.json,5.0,19.189425,19.932062,10.625835,5.072175,15.292869,1.7375481,1.0950836,-1.3724381
human|zh/KdConv/KdConv-turn_eval.json,4.0,8.300351,2.8624506,-1.0832801,2.031193,-5.882304,-2.189787,0.5328839,1.7850387
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,18.835033,19.91671,8.73779,2.5029516,-11.223941,-2.7177951,1.2245538,1.0004896
human|zh/KdConv/KdConv-turn_eval.json,5.0,-0.8580587,-11.6864605,-5.10063,2.0970035,-11.630583,2.2708347,0.6228062,-0.8590069
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.036694,16.306328,0.6788311,3.6303859,4.912904,0.85404575,0.59231645,-0.60846263
