dialog_key,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.46014,17.437384,1.9612659,2.8414764,-13.718454,5.186227,1.3393028,0.737903
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.630491,19.405743,7.034095,2.5089617,-14.335446,2.6336293,2.2527478,-0.49824625
human|zh/KdConv/KdConv-turn_eval.json,5.0,18.351038,19.795322,11.869077,2.7828202,-16.711134,-0.36214173,1.0203576,0.9130394
human|zh/KdConv/KdConv-turn_eval.json,4.0,3.9898047,-7.2961054,2.0434291,-0.5223657,-19.33704,0.32142293,-1.1412722,-1.0721246
human|zh/KdConv/KdConv-turn_eval.json,5.0,8.5401125,2.955747,-3.4802632,2.7474177,-9.023373,-0.06879403,0.008871387,1.3202975
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.31035,19.02496,6.107279,2.847549,-16.02977,0.3538066,2.3696356,-2.030057
human|zh/KdConv/KdConv-turn_eval.json,5.0,19.554935,19.937244,5.3677254,4.955416,-4.1552477,3.5144339,2.0346177,1.3556508
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.979319,15.339036,0.26451793,6.6629434,12.740207,5.237111,1.0704209,0.15840265
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,17.817099,19.358173,5.606458,0.35312444,-17.974993,-3.9640064,1.5017098,-1.3633882
human|zh/KdConv/KdConv-turn_eval.json,5.0,18.46298,19.729599,6.550982,-0.22713484,-18.771675,-4.1589127,1.6728435,-1.115923
human|zh/KdConv/KdConv-turn_eval.json,5.0,8.677083,-3.7726374,1.7728004,4.359722,-2.6743379,4.06697,-1.2616647,1.6422534
human|zh/KdConv/KdConv-turn_eval.json,5.0,-0.16808894,-16.984066,-11.79348,5.6352844,5.745744,4.0718975,2.1590388,1.3452069
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,17.841858,19.317442,3.6207268,2.542918,-14.612286,1.3367412,0.7951482,-0.1142711
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.881248,18.560223,7.4082,3.289225,-9.353945,-0.28632206,0.9956329,2.069172
human|zh/KdConv/KdConv-turn_eval.json,5.0,19.41983,19.924778,10.144458,2.7402875,-14.0906315,1.5030534,1.9265304,2.373466
human|zh/KdConv/KdConv-turn_eval.json,5.0,18.914299,19.804909,9.969488,4.042867,1.8306956,4.9055667,3.2274232,1.7371484
human|zh/KdConv/KdConv-turn_eval.json,5.0,18.55331,19.626793,3.258357,5.220077,1.1029639,4.257639,2.3943248,1.1568214
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,18.301392,19.52775,10.61998,4.060512,-9.079041,-0.6903206,0.50763464,1.3541906
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.953999,19.33969,7.191416,4.360903,-8.179351,-0.3633989,1.989538,0.85875946
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.653841,18.875175,7.350896,4.548486,-8.970956,3.0072453,0.15952444,0.36986753
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.332138,17.656818,3.879736,5.1432734,-3.9933143,1.0581899,1.3247429,2.2786994
