dialog_key,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.201193,17.684776,-0.63551575,2.8300788,-13.477005,1.4198885,4.057945,0.82965
human|zh/KdConv/KdConv-turn_eval.json,5.0,7.993941,0.9356456,0.547855,0.94114244,-19.00039,-3.9818122,0.88211304,-0.9306935
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,19.452518,19.93743,6.137411,1.2488437,-19.29866,-4.3475456,2.0290747,0.68343645
human|zh/KdConv/KdConv-turn_eval.json,4.0,18.665173,19.79445,6.512686,2.9989922,-11.244474,-2.4238772,0.8792205,0.6557293
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.5795403,0.30075157,-1.3289155,2.234377,-17.939169,-1.0197916,1.121539,-0.44002047
human|zh/KdConv/KdConv-turn_eval.json,5.0,3.534706,-9.695537,-4.3117003,-0.19227074,-19.566172,-4.394724,-0.46934885,-2.4046905
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.942991,19.51774,2.978496,4.102078,-8.331243,-1.2096672,2.3328383,1.1804951
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.382889,17.665192,4.8987513,3.0950809,-15.937426,-0.59312,1.0023272,-0.11772674
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,18.96877,19.76455,6.5025005,-0.87041134,-19.875864,-5.3808584,0.9016292,-1.2738184
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.278078,17.56926,6.552362,4.032182,-12.035823,-1.1906921,2.069163,1.6644633
human|zh/KdConv/KdConv-turn_eval.json,5.0,13.736195,14.146517,5.000021,4.6541815,-6.589418,0.19755486,-0.112145476,1.6252435
human|zh/KdConv/KdConv-turn_eval.json,5.0,18.607895,19.78127,7.5262146,6.9368315,13.194953,2.5073295,0.14817783,3.520769
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,18.811043,19.853128,4.9632115,3.784453,-8.1115265,-0.71704376,0.94832,0.6994352
