dialog_key,annot_engaging_mean,annot_overall_mean,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|en/fed-turn/fed-turn_eval.json,1.8,2.6,1.8,-3.0998273,-13.0307045,-1.6077206,4.394535,-3.542628,3.6686292,-1.5054601,-0.52323884
human|en/fed-turn/fed-turn_eval.json,0.8,1.4,1.4,-1.5259073,-11.109558,-2.8810172,1.282942,-19.777208,-2.5059552,-0.8693372,-0.41009066
human|en/fed-turn/fed-turn_eval.json,1.6,2.8,2.0,-1.01259,-8.939651,-3.2040591,3.1489873,-18.000427,-2.3695657,-0.2766509,2.455356
human|en/fed-turn/fed-turn_eval.json,1.2,3.2,1.8,4.0730147,-4.952381,0.6669884,7.463925,19.146982,5.1316633,-2.5210764,0.64948726
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,1.0,3.3091877,-3.6643145,-0.9919313,-3.5330317,-19.995974,-2.553034,0.11863617,-1.7949352
human|en/fed-turn/fed-turn_eval.json,1.8,2.8,1.8,4.736977,-0.42196947,1.0906799,11.317413,19.955967,4.908752,-0.21959426,5.3639417
human|en/fed-turn/fed-turn_eval.json,1.8,2.8,1.8,6.325231,0.16584289,1.438126,5.96113,16.040909,4.265796,-1.4781554,0.056846507
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,1.8,8.2192335,4.528865,1.1072769,9.210737,19.79886,1.3913171,-0.12283832,2.9808707
human|en/fed-turn/fed-turn_eval.json,0.2,0.2,0.2,-3.7938108,-13.185501,-1.9910663,1.649045,-19.310661,-2.6679273,-0.88319486,-0.28537622
human|en/fed-turn/fed-turn_eval.json,2.0,3.2,2.0,-9.481234,-16.725962,-6.692444,5.3214607,4.34705,4.1371007,-0.28105792,-0.58748263
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,3.7911615,-3.8383327,0.13135909,5.3136606,5.5689435,5.519936,-1.2861305,1.7108846
human|en/fed-turn/fed-turn_eval.json,1.4,2.8,2.0,-2.6209521,-12.397253,-4.325105,-0.09473997,-19.95363,-1.0448755,-1.4183618,-0.08395926
human|en/fed-turn/fed-turn_eval.json,1.2,3.0,1.6,-9.485148,-15.996227,-6.6758356,3.6457524,-12.231224,-1.2716461,-6.65985,0.9662577
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,2.0,2.145817,-5.3892994,-1.539858,6.1591597,2.7556047,5.8052645,1.1961656,0.48415658
human|en/fed-turn/fed-turn_eval.json,2.0,2.8,1.4,5.7650714,-0.09449504,1.7811067,5.9173956,13.034296,3.603017,-0.308757,0.7721529
human|en/fed-turn/fed-turn_eval.json,1.4,3.0,1.8,8.804429,6.773746,1.9351329,9.251526,19.734726,8.470375,0.54066116,1.9557052
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,2.0,-3.6470308,-13.180699,-1.8496996,5.5332904,5.9656897,0.83771515,-0.57203287,0.13941562
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,1.8,-0.50273585,-10.5895815,-1.3737807,7.4763627,17.081963,4.1760044,0.0852913,2.3201225
human|en/fed-turn/fed-turn_eval.json,1.2,2.8,1.8,5.795613,0.0038040117,1.1524763,8.417076,19.8453,7.9443893,-1.7937211,1.6853452
human|en/fed-turn/fed-turn_eval.json,1.6,2.8,2.0,8.096449,3.3782625,1.9874461,9.933148,19.963,7.2065935,-4.3540206,2.450419
human|en/fed-turn/fed-turn_eval.json,1.6,3.6,2.0,4.4158545,-2.91031,0.21717936,4.243031,1.1697911,-3.4229543,-1.3413358,1.2286865
