dialog_key,annot_engaging_mean,annot_overall_mean,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|en/fed-turn/fed-turn_eval.json,1.8,2.6,1.8,-2.6226401,-12.505768,0.67542905,3.2677212,-18.04612,3.226828,-1.6672273,0.056849424
human|en/fed-turn/fed-turn_eval.json,1.6,2.8,1.4,3.3284564,-1.8789363,-0.20012634,7.647358,19.134485,4.5028505,0.461531,2.1846585
human|en/fed-turn/fed-turn_eval.json,1.2,3.2,1.8,5.455326,1.5756168,-1.1369588,6.0083485,17.758429,4.5631857,-0.4718722,0.98977554
human|en/fed-turn/fed-turn_eval.json,1.8,2.8,1.6,4.6465116,-1.7000813,-0.32586113,3.516138,-7.7461224,2.105206,-1.4035127,0.5255472
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,1.0,-3.287157,-13.357725,-3.1411908,-4.399769,-19.980276,-3.5103364,0.00017483582,-2.5616355
human|en/fed-turn/fed-turn_eval.json,1.6,2.8,1.6,3.3572373,-6.2015095,2.0304341,11.291769,19.968164,8.894913,0.8659762,5.1176963
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,1.8,1.3257189,-9.802324,0.5409465,9.335419,19.73678,6.0758066,1.6443564,3.0481613
human|en/fed-turn/fed-turn_eval.json,1.6,2.6,1.8,-0.7773427,-12.072238,-0.98616743,10.348129,19.875015,2.0311732,0.94921607,3.1650705
human|en/fed-turn/fed-turn_eval.json,0.2,0.2,0.2,-1.2693272,-11.7313,-1.2840534,1.1777191,-19.267376,-2.233664,-0.72696245,-0.2706642
human|en/fed-turn/fed-turn_eval.json,1.0,2.6,1.6,2.0808337,-6.8563266,0.7121253,5.772328,15.287871,4.426448,-0.47744706,2.130574
human|en/fed-turn/fed-turn_eval.json,1.2,3.2,1.8,0.53420824,-8.25802,0.17750749,3.9573278,5.619261,3.7090006,1.2825273,1.0800906
human|en/fed-turn/fed-turn_eval.json,1.2,2.4,1.6,-0.1446241,-11.216862,0.092621,1.9720418,-17.906883,0.8422608,-0.73813254,0.07978912
human|en/fed-turn/fed-turn_eval.json,1.2,3.0,1.6,-4.557485,-13.686008,-6.427039,2.2693932,-18.48343,0.6206252,-6.3900714,1.0204748
human|en/fed-turn/fed-turn_eval.json,2.0,3.4,1.8,3.9948287,-0.36569405,0.3250345,4.892345,14.51211,2.3938375,0.28438267,1.4920207
human|en/fed-turn/fed-turn_eval.json,2.0,3.0,1.8,3.1351109,-5.0635433,1.102832,9.73504,19.72767,8.862116,0.29638097,3.5715768
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,3.1406145,-3.94822,1.8333297,7.7789445,19.247803,4.3318696,-0.27054673,2.596314
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,2.0,-3.5712838,-13.988733,-2.5524201,5.0422163,8.146988,2.2088864,-1.1127945,0.27357724
