dialog_key,annot_engaging_mean,annot_overall_mean,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|en/fed-turn/fed-turn_eval.json,1.8,2.6,1.8,-1.6762131,-12.976587,1.847927,3.6448674,-5.110964,2.513465,-1.8297051,0.6315513
human|en/fed-turn/fed-turn_eval.json,1.8,3.4,2.0,5.0366077,-3.607245,1.9603784,2.407789,-10.450834,-4.739441,-0.4232683,-2.4163816
human|en/fed-turn/fed-turn_eval.json,1.4,3.6,2.0,-6.3410673,-15.628519,-4.43126,-0.3938694,-19.862312,-1.160748,0.54638946,-2.1783226
human|en/fed-turn/fed-turn_eval.json,1.2,3.2,2.0,0.77686155,-9.500529,-1.3794255,10.0359335,19.922575,8.493044,-0.7255193,2.5867112
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,1.0,1.5923632,-10.146985,0.08216111,-4.0203133,-19.985855,-6.6106315,0.18689217,-1.5993054
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.8,0.4722119,-10.355329,0.37254754,4.618433,-9.354268,3.5265932,1.6639649,2.7624693
human|en/fed-turn/fed-turn_eval.json,1.8,2.6,1.6,-1.0194644,-12.607484,-1.0284073,7.236452,19.464914,7.920752,-3.169236,1.863174
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,1.4,-3.757033,-13.43148,-1.653446,6.9788504,16.68442,3.7275174,-0.15288669,4.9649396
human|en/fed-turn/fed-turn_eval.json,0.2,0.2,0.2,-5.1191044,-15.006762,-0.882152,-0.13659637,-19.783642,-3.982701,-0.32641965,-0.42542368
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.8,-0.85272455,-12.350046,-2.2558107,0.65570086,-17.991882,-1.4744233,0.54174006,-2.1145036
human|en/fed-turn/fed-turn_eval.json,0.8,1.2,1.2,7.167635,1.2910998,-0.6802708,-0.23944259,-19.435896,2.7100549,1.9906325,-1.0040957
human|en/fed-turn/fed-turn_eval.json,1.8,2.8,1.6,5.70003,-0.6994381,0.87229586,-3.007128,-19.984415,-3.0244036,1.8373908,-0.58912235
human|en/fed-turn/fed-turn_eval.json,1.2,3.0,1.6,-7.5972824,-15.967636,-4.218497,1.1153777,-19.410336,-0.1896797,-7.682696,0.113834225
human|en/fed-turn/fed-turn_eval.json,1.4,1.4,1.2,6.929531,2.2133436,1.0956893,-3.9790797,-19.975092,-8.180668,0.07249807,-1.8833225
human|en/fed-turn/fed-turn_eval.json,1.2,2.2,1.8,1.2394217,-10.430449,-3.6653616,-0.96335185,-19.780434,-6.1479096,-0.279683,-1.0745305
human|en/fed-turn/fed-turn_eval.json,1.4,2.4,1.8,4.6254725,-4.975158,0.96453357,1.8287438,-15.243814,-1.9108175,1.6797205,-0.10371111
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,2.0,-3.2423208,-14.518423,-1.7482808,4.4787827,8.227676,0.18727162,-0.5451336,0.025205495
human|en/fed-turn/fed-turn_eval.json,0.8,1.6,0.8,4.6348104,-5.243011,-0.86098516,-2.4612186,-19.954607,-6.2057467,-2.6922235,-1.4931588
human|en/fed-turn/fed-turn_eval.json,1.8,3.8,2.0,-1.1924413,-11.961679,1.911049,4.8273873,8.158811,0.23247087,1.213956,3.9580307
human|en/fed-turn/fed-turn_eval.json,1.0,2.6,1.8,6.127374,-1.1943403,4.941706,1.8678622,-18.474327,-0.2099883,-1.5408075,-1.0118455
human|en/fed-turn/fed-turn_eval.json,1.6,3.6,2.0,3.5096648,-4.8227334,0.6191765,4.282061,10.807695,-0.40050235,-1.2899368,1.2103386
human|en/fed-turn/fed-turn_eval.json,1.4,3.4,1.8,-1.0926461,-12.128521,0.9012896,5.989799,16.199175,4.938451,-1.5170625,1.4734293
human|en/fed-turn/fed-turn_eval.json,1.2,3.2,1.8,1.502228,-8.333959,-1.3374382,5.4293113,16.161549,5.9831247,-0.62891173,-0.30430886
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,2.7863126,-7.8063416,0.304125,6.585372,17.442066,7.548149,-1.9445997,2.4291143
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,7.0018597,2.6372151,1.4187379,7.509247,19.237444,5.3399463,0.58868986,3.8624818
human|en/fed-turn/fed-turn_eval.json,1.2,1.6,1.0,-11.874112,-17.678946,-7.112936,0.24354425,-19.29204,-5.18409,-5.2126827,-0.8702668
human|en/fed-turn/fed-turn_eval.json,1.6,2.8,1.8,-11.060233,-17.683535,-6.191859,3.8261027,-0.56473076,0.5680496,-4.6346507,-0.32759905
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,7.2147775,4.311975,0.70288897,4.4972215,2.3848274,4.235982,0.9437442,2.1388137
human|en/fed-turn/fed-turn_eval.json,1.0,2.2,1.0,7.173486,2.9739795,3.787075,4.6310396,-2.7952876,-0.39451241,3.3392448,5.272132
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,0.6,-9.629226,-17.350811,-5.604286,-5.3130507,-19.995077,-7.7195415,-1.2967703,-2.7225022
human|en/fed-turn/fed-turn_eval.json,2.0,3.4,1.6,7.050047,2.9482248,1.0616696,8.148757,19.794945,6.396994,-1.2473996,2.4680521
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,7.649448,4.862091,3.885652,9.589731,19.916803,4.749901,-0.6642513,4.369209
human|en/fed-turn/fed-turn_eval.json,2.0,2.8,1.8,8.980266,6.9597015,3.893178,4.6332116,14.848575,-1.1224399,0.18180399,1.7326477
