dialog_key,annot_engaging_mean,annot_overall_mean,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|en/fed-turn/fed-turn_eval.json,1.8,2.6,1.8,0.8765788,-10.790681,2.4461455,2.6321676,-19.531788,2.6013203,-1.847948,1.0566614
human|en/fed-turn/fed-turn_eval.json,1.6,3.4,1.8,1.4041035,-7.2492,-0.21440807,3.7321472,-15.646743,2.2529378,-2.3816338,0.8116045
human|en/fed-turn/fed-turn_eval.json,1.4,2.2,1.8,-2.7341924,-13.489095,-1.6641743,5.0001945,-5.9531193,3.63544,-1.9311107,1.7864302
human|en/fed-turn/fed-turn_eval.json,1.8,3.6,2.0,6.2076254,7.4575996,1.1780279,8.562722,19.468727,5.3145,-0.14274342,0.9028238
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,1.0,0.2891064,-9.3281145,-2.9828095,-4.237592,-19.985165,-2.962054,0.10317201,-1.7811062
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,-3.0903351,-13.400775,-3.9333644,6.023913,0.088100344,-1.8726546,-0.32107952,1.7604389
human|en/fed-turn/fed-turn_eval.json,1.8,2.4,1.8,3.8296213,-2.681482,-2.9262123,5.425241,5.323683,4.6792536,-1.7342077,2.0079696
human|en/fed-turn/fed-turn_eval.json,1.4,2.8,1.8,-3.3934708,-13.46101,-0.77144855,6.445299,12.686855,2.2686656,-1.2895726,0.8848055
human|en/fed-turn/fed-turn_eval.json,0.2,0.2,0.2,0.63040257,-8.011511,-0.86467445,3.0091162,-16.733166,-4.3221188,-1.4257488,0.09408374
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,1.6,2.0031288,-4.2889314,0.50699437,5.3795137,-14.51212,0.09824881,-0.4014219,2.5919228
human|en/fed-turn/fed-turn_eval.json,1.8,2.4,1.4,6.8802443,3.9491632,-1.5004971,10.753748,19.881306,8.141452,-2.8614883,3.6885834
