dialog_key,annot_engaging_mean,annot_overall_mean,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|en/fed-turn/fed-turn_eval.json,1.8,2.6,1.8,0.12565424,-17.049074,0.61508447,5.0098095,13.583641,5.1278534,-1.6661259,-0.07956341
human|en/fed-turn/fed-turn_eval.json,1.6,2.8,1.4,-0.5181248,-13.50136,-1.6434376,4.6067057,13.517985,6.008004,-0.2680344,-0.7067997
human|en/fed-turn/fed-turn_eval.json,1.2,3.2,1.8,3.5364966,3.765597,-0.05283052,4.8456197,15.192599,10.002681,-0.69309837,0.07460787
human|en/fed-turn/fed-turn_eval.json,1.8,2.8,1.6,9.206563,14.774719,1.0983381,4.0798,9.301125,6.11701,-0.5432406,0.12273006
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,1.0,3.4011397,-11.011195,-1.3293464,-3.089376,-19.978703,-2.5606937,-0.6439756,-1.1969007
human|en/fed-turn/fed-turn_eval.json,1.6,2.8,1.6,8.618052,17.84876,4.4468884,8.451925,19.882334,11.072052,0.1119849,0.8195248
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,1.8,4.790324,7.8606515,2.4334168,3.1430733,-17.186176,11.126024,-0.02928424,-1.7427269
human|en/fed-turn/fed-turn_eval.json,1.6,2.6,1.8,3.3713255,4.9932313,1.9926864,4.771308,-13.304197,8.562413,0.67643994,-0.11188351
human|en/fed-turn/fed-turn_eval.json,0.2,0.2,0.2,-4.734147,-17.693718,-2.889972,3.1245577,-5.4743958,4.174251,-1.2353308,-0.31876156
human|en/fed-turn/fed-turn_eval.json,1.0,2.6,1.6,8.870379,9.200217,2.787719,10.203663,19.986628,9.438209,-0.3556027,0.59094423
human|en/fed-turn/fed-turn_eval.json,1.2,3.2,1.8,6.542556,-2.2757616,5.172702,5.1671896,9.958493,9.535919,-0.20976754,-0.0054572425
human|en/fed-turn/fed-turn_eval.json,1.2,2.4,1.6,-0.5943554,-16.368004,-1.890505,4.051886,-10.606471,6.7837505,-0.30640382,0.26370955
human|en/fed-turn/fed-turn_eval.json,1.2,3.0,1.6,-9.740455,-19.62295,-3.63353,0.9999305,-19.835321,2.1153371,-3.8061774,-1.1773472
human|en/fed-turn/fed-turn_eval.json,2.0,3.4,1.8,3.5245955,1.216034,2.285355,-0.8198608,-19.91807,3.4966698,0.69691825,-0.73701966
human|en/fed-turn/fed-turn_eval.json,2.0,3.0,1.8,5.0766516,11.424238,0.5155308,7.132824,19.10456,3.7126157,-0.85334194,1.0579098
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,7.5834074,13.40885,6.097183,5.1534595,17.405167,3.9683204,-0.31597248,0.12144877
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,2.0,-9.46359,-19.772274,-5.366964,1.9596548,-19.340532,0.8702651,-0.7526678,0.0910682
human|en/fed-turn/fed-turn_eval.json,1.2,2.4,2.0,2.0470054,-15.3055935,-4.9357705,0.44979554,-19.340649,3.3503032,-0.66613847,-1.1204125
human|en/fed-turn/fed-turn_eval.json,1.6,3.4,2.0,-2.6807406,-11.698524,2.1222248,9.016363,19.955944,13.156209,-0.8698239,0.45819053
human|en/fed-turn/fed-turn_eval.json,1.0,3.2,2.0,0.67713773,-14.506598,-7.4476805,9.387099,19.903399,9.851926,-0.88572437,0.26685095
human|en/fed-turn/fed-turn_eval.json,1.6,3.6,2.0,3.658197,-6.676064,-6.46076,6.8560176,19.055145,5.1393776,-0.6617676,0.03691596
human|en/fed-turn/fed-turn_eval.json,1.0,2.0,0.8,3.5037825,1.9682933,-0.9361127,-1.7718769,-19.939108,3.2544339,-0.5133175,-1.8950592
human|en/fed-turn/fed-turn_eval.json,1.8,3.0,1.6,-5.5034423,-19.264664,-4.226512,-1.4000041,-19.67685,2.0331812,-0.24274477,-0.77777886
human|en/fed-turn/fed-turn_eval.json,1.6,2.2,1.2,5.253477,-4.582314,-1.1969564,1.3214232,-19.033092,5.125926,-0.93081045,-0.56300366
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,-0.8889735,-18.32206,-1.8902707,6.1448364,17.975786,7.310667,-0.47109622,0.7562113
human|en/fed-turn/fed-turn_eval.json,1.4,3.2,2.0,2.7010636,-11.996326,-1.5824105,6.4524517,17.714914,13.083444,1.928149,-0.10559906
human|en/fed-turn/fed-turn_eval.json,1.4,3.4,2.0,3.7522674,-7.811256,4.7772903,8.832481,19.815037,13.248754,-0.67428505,-0.2274083
human|en/fed-turn/fed-turn_eval.json,2.0,3.2,2.0,-2.369378,-11.961134,2.3739915,9.328573,19.868568,9.170153,-0.6288297,1.0174805
human|en/fed-turn/fed-turn_eval.json,1.0,2.2,1.0,7.7035646,17.604176,3.9750292,5.390086,4.8731694,6.304289,1.5246301,0.56382674
