dialog_key,annot_engaging_mean,annot_overall_mean,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|en/fed-turn/fed-turn_eval.json,1.8,2.6,1.8,-2.9355667,-16.1685,-1.9836665,6.221383,4.52087,7.054697,-1.465585,-0.07764443
human|en/fed-turn/fed-turn_eval.json,0.8,1.4,1.4,-3.1087255,-16.227497,-4.9016657,3.2906919,-19.134953,0.798238,-0.79287535,-0.39601693
human|en/fed-turn/fed-turn_eval.json,1.6,2.8,2.0,5.3483844,-5.6336956,0.5603162,6.3038235,17.39651,5.97868,0.2513194,-0.11870847
human|en/fed-turn/fed-turn_eval.json,1.2,3.2,1.8,9.638291,5.3094583,-2.9942539,4.5233803,-16.709694,5.544143,-2.1487226,-0.41241357
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,1.0,5.7597427,-5.1169863,-1.8609356,-0.16612457,-19.953602,-6.5573664,-0.73962027,-1.1857069
human|en/fed-turn/fed-turn_eval.json,1.8,2.8,1.8,9.366371,15.972601,2.555481,8.891617,19.503443,10.683834,-0.582706,1.0014049
human|en/fed-turn/fed-turn_eval.json,1.8,2.8,1.8,10.001813,-0.8330085,2.6767085,10.997763,19.969034,10.416752,-1.896289,0.5504934
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,1.8,8.269831,-5.070428,-0.058965802,10.656458,19.945581,5.4011345,-0.4597653,1.1584431
human|en/fed-turn/fed-turn_eval.json,0.2,0.2,0.2,-2.7797196,-17.053715,-2.5398695,2.5100098,-19.25114,4.0367103,-1.4096174,-0.25224152
human|en/fed-turn/fed-turn_eval.json,2.0,3.2,2.0,-7.113467,-17.518158,-6.1004086,6.28206,14.010065,-0.2805837,-1.4964964,-0.59933114
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,0.09537622,-13.922407,-2.8281045,0.79797316,-19.896294,-0.2948682,-1.2237195,-0.25914034
human|en/fed-turn/fed-turn_eval.json,1.4,2.8,2.0,-1.462338,-15.206421,-5.7228017,0.95769227,-19.882439,-0.43235552,-0.8988245,-0.09544446
human|en/fed-turn/fed-turn_eval.json,1.2,3.0,1.6,-10.761549,-18.230747,-9.14442,0.94445294,-19.962675,-5.768362,-3.9229994,-1.4753584
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,2.0,6.3246126,-5.3898582,0.86605465,6.094737,3.5004992,2.9575753,-0.13420914,-0.08776446
human|en/fed-turn/fed-turn_eval.json,2.0,2.8,1.4,3.1203427,-14.45956,-1.6090622,4.2037425,-14.10136,3.0416327,-0.53229403,-0.5321215
human|en/fed-turn/fed-turn_eval.json,1.4,3.0,1.8,6.5772967,5.5440016,0.71886647,9.816242,19.920889,10.410931,-0.29683784,0.24130262
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,2.0,-4.541966,-16.954996,-4.9650383,3.4423862,-19.134932,0.32725838,-0.86080426,0.02586809
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,1.8,6.935473,-4.9032607,1.3606398,4.676697,-15.57252,2.9250681,0.14419119,-0.14262214
human|en/fed-turn/fed-turn_eval.json,1.2,2.8,1.8,1.7151406,-14.391389,-0.4177332,3.0573523,-19.326931,3.7503796,-0.91599774,-1.116139
human|en/fed-turn/fed-turn_eval.json,1.6,2.8,2.0,4.114802,-9.995114,-1.0960139,7.874506,19.188158,10.756348,-1.248653,0.2527067
human|en/fed-turn/fed-turn_eval.json,1.6,3.6,2.0,3.7522106,-11.8892,-4.056489,8.205169,19.740513,7.3342175,-1.0122864,-0.02627606
human|en/fed-turn/fed-turn_eval.json,0.6,2.2,1.4,11.053652,10.590881,1.0902603,7.463273,15.696753,3.72741,0.7796831,0.22353986
human|en/fed-turn/fed-turn_eval.json,1.8,3.0,2.0,7.261694,12.906132,2.7003508,4.0039673,-13.676096,-3.160491,0.6148276,-0.013261803
human|en/fed-turn/fed-turn_eval.json,1.2,2.6,2.0,4.5115705,-14.913895,-1.0779089,5.891491,-6.354039,2.503614,-3.426649,0.025121633
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,1.037849,-16.414204,2.3776312,7.8019958,17.978088,8.856275,-0.5035447,0.6840238
human|en/fed-turn/fed-turn_eval.json,1.8,3.6,2.0,4.5353894,-7.680361,-0.27463016,9.13134,19.547245,9.1427145,-0.21045403,0.22703347
human|en/fed-turn/fed-turn_eval.json,1.8,3.8,2.0,5.3432994,-1.4748397,-1.7316276,6.9806986,14.356911,11.806261,0.08029258,0.16891918
human|en/fed-turn/fed-turn_eval.json,1.6,3.6,2.0,6.752476,0.6664251,2.7987294,7.050949,4.5593014,10.18334,-1.2358758,-0.4434342
human|en/fed-turn/fed-turn_eval.json,1.0,2.2,1.0,13.461262,15.966996,2.737311,6.1541295,1.6491117,4.056888,1.9250576,0.64667827
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,2.0,14.151543,17.242752,-3.3955197,9.620456,19.974648,10.892191,2.2504768,0.65172565
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,0.4,0.6578148,-8.194894,3.408594,5.870822,17.856882,-2.0047643,-1.180001,-0.7654067
human|en/fed-turn/fed-turn_eval.json,1.2,1.8,1.4,7.1552763,-1.4009516,1.4400387,0.8006048,-19.800762,-2.960787,0.012652197,-0.7998322
human|en/fed-turn/fed-turn_eval.json,2.0,2.8,1.8,9.781661,8.077983,3.9909112,4.5100265,-1.5651399,-4.914363,0.5359796,0.22461702
human|en/fed-turn/fed-turn_eval.json,1.2,2.2,1.6,12.065155,12.750478,2.9510963,1.1242864,-19.739586,-4.5992,-0.14229943,-1.1846726
human|en/fed-turn/fed-turn_eval.json,0.8,1.0,1.0,1.9817097,-10.905279,-0.7199544,0.46055883,-19.91331,-1.5221511,-0.79947686,-1.0884935
human|en/fed-turn/fed-turn_eval.json,0.4,0.6,0.6,2.7156177,-13.0133295,-2.6915643,3.9601989,-16.598019,4.2905545,0.1024013,-0.756963
human|en/fed-turn/fed-turn_eval.json,1.8,2.4,1.8,1.6729712,-14.048264,-3.8277385,8.971964,19.661572,7.6383247,-0.30177942,0.22974326
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,1.2,3.4873927,-11.098695,-0.62944424,2.7975657,-19.323776,1.738745,-0.24231687,-0.13896795
human|en/fed-turn/fed-turn_eval.json,0.8,1.8,1.4,6.328656,-7.7176933,-0.3202821,3.0681155,-17.685041,6.09705,-0.11815773,-0.437081
human|en/fed-turn/fed-turn_eval.json,0.6,3.0,2.0,9.000542,2.7549596,2.8085356,4.236187,-18.589294,4.1613965,-0.90039396,-2.3015761
human|en/fed-turn/fed-turn_eval.json,1.4,2.8,2.0,5.920934,-9.141773,2.5896044,6.5376186,7.6283026,4.165328,-1.0789306,0.31785685
human|en/fed-turn/fed-turn_eval.json,2.0,3.2,1.8,5.3316503,-8.76811,-0.8323227,7.3405128,16.453709,5.718105,-0.59592843,0.17847063
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,2.0,9.853929,6.210967,0.6165696,6.3032255,-1.4013292,3.729638,-2.0288105,-0.31651038
human|en/fed-turn/fed-turn_eval.json,2.0,3.4,1.8,13.648262,14.384314,5.515066,8.009848,18.130388,4.2247148,0.8050693,-0.17421655
human|en/fed-turn/fed-turn_eval.json,1.2,2.6,1.8,-0.0058331685,-10.925503,-2.7518625,1.2062066,-19.716309,-7.640666,-0.98825353,-0.3841354
human|en/fed-turn/fed-turn_eval.json,1.0,1.6,0.8,3.2792008,-8.779571,-2.6587038,-1.957702,-19.985985,-6.808486,-0.9193192,-1.1120425
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,1.6,8.847557,1.145576,1.3880723,7.8355246,19.067596,7.0510197,-0.6567371,-0.047166023
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,1.6,10.7055235,2.5345116,-0.22518905,7.0531397,18.199684,7.250513,-0.63169295,0.07179236
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,1.8,5.6667395,-2.7632282,0.8902749,5.757757,14.79664,-2.0111585,0.2964216,-0.51866233
human|en/fed-turn/fed-turn_eval.json,1.8,3.0,1.6,0.3389606,-13.706883,-3.942214,0.20070554,-19.91519,-6.6061316,-1.1863267,-0.5536595
human|en/fed-turn/fed-turn_eval.json,1.8,3.4,2.0,9.808954,8.640379,2.157564,7.5633087,16.083996,9.185595,-0.19020429,0.015839973
human|en/fed-turn/fed-turn_eval.json,1.8,3.4,1.8,5.91305,-0.26954448,3.9683208,9.526271,19.927887,2.399724,0.89674866,1.2748007
human|en/fed-turn/fed-turn_eval.json,1.6,1.8,1.4,2.8644605,-7.842672,-4.0195813,0.15952963,-19.919022,1.4261557,-0.27877682,-1.2982163
human|en/fed-turn/fed-turn_eval.json,0.4,1.2,0.8,-10.7233515,-19.036406,-7.0864267,0.7233627,-19.923182,-2.6460953,-0.4716377,-0.48077038
human|en/fed-turn/fed-turn_eval.json,2.0,3.2,1.8,13.389645,17.970097,4.519971,11.7185955,19.99553,10.731125,0.08153821,1.1336535
human|en/fed-turn/fed-turn_eval.json,1.6,2.2,1.6,9.177614,-0.09607793,-0.5249623,8.819167,19.075424,7.9297757,-0.9375896,0.072620824
human|en/fed-turn/fed-turn_eval.json,1.2,1.0,1.0,1.5959997,-12.673275,-3.5614595,2.6575794,-18.987627,2.8440645,-1.9882624,-0.6674592
