dialog_key,annot_engaging_mean,annot_overall_mean,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|en/fed-turn/fed-turn_eval.json,1.8,2.6,1.8,10.814581,10.215717,4.0912614,3.463799,0.18806273,3.4382882,-1.2695348,-0.1303119
human|en/fed-turn/fed-turn_eval.json,1.6,3.4,1.8,-3.8013175,-18.391802,-9.363178,2.4246743,-12.7880745,6.1583595,-1.2787778,-0.29333863
human|en/fed-turn/fed-turn_eval.json,1.4,2.2,1.8,5.463644,-13.680107,-0.21310256,3.871676,-2.4143715,8.967002,-1.6847538,0.05394102
human|en/fed-turn/fed-turn_eval.json,1.8,3.6,2.0,9.585045,11.574833,-3.2155685,4.137086,8.314694,5.869375,-0.5765843,-0.26613098
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,1.0,7.062845,-2.9661198,-2.1660342,-1.0972513,-19.767511,-5.4651594,-0.47640097,-1.0976254
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,-2.7859273,-17.757374,-5.146307,2.7290874,-1.5267628,0.2941098,-0.02692275,0.090239495
human|en/fed-turn/fed-turn_eval.json,1.8,2.4,1.8,3.2478166,-9.534433,3.1279433,1.1527561,-19.260086,1.4314499,0.21897425,-0.55300385
human|en/fed-turn/fed-turn_eval.json,1.4,2.8,1.8,-10.19548,-19.54191,-5.2465034,2.5103416,-6.9325266,4.1521053,-2.9909723,-0.5966911
human|en/fed-turn/fed-turn_eval.json,0.2,0.2,0.2,-3.1756618,-18.107323,-5.224904,4.5904098,18.257511,4.3311124,-0.77851653,-0.3073019
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,1.6,2.324758,-6.9142275,-4.9855633,3.09411,-11.280621,-4.9230156,0.1318672,0.8851697
human|en/fed-turn/fed-turn_eval.json,1.8,2.4,1.4,11.15255,11.92357,-1.217065,6.729307,19.34654,5.7954736,-2.0703485,0.45619804
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.8,-3.16797,-18.667458,-3.9012194,6.544033,19.73126,8.438419,-2.1440105,0.089721665
human|en/fed-turn/fed-turn_eval.json,1.2,3.0,1.6,-9.239109,-19.376204,-0.946048,1.2322168,-18.771622,-2.0821545,-3.4501264,-1.0891494
human|en/fed-turn/fed-turn_eval.json,1.4,2.6,2.0,6.311483,-6.4778113,3.192841,3.678572,15.083023,-0.82633567,-0.16145134,0.10902845
human|en/fed-turn/fed-turn_eval.json,1.8,3.4,2.0,1.2481999,-9.268539,0.6464172,2.3547633,-12.921147,1.0589149,-1.9016212,-0.32087952
human|en/fed-turn/fed-turn_eval.json,0.8,1.6,1.6,1.8103148,-14.011184,-3.480043,-3.9184275,-19.990166,-6.003532,-1.7856629,-1.4239471
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,2.0,-6.84676,-19.233107,-2.7921572,2.0852795,-18.106619,2.2904692,-1.0604752,0.21796921
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,2.0,8.890959,0.5757668,0.23006183,4.3541512,-0.5081786,5.0079765,-0.3668025,0.45235974
human|en/fed-turn/fed-turn_eval.json,1.4,3.0,1.8,3.0697205,-11.740822,-0.0655374,2.9822538,-10.143329,0.07541373,-0.6798278,-0.8215341
human|en/fed-turn/fed-turn_eval.json,0.8,1.2,0.8,4.836131,-13.900211,-1.8600279,-0.5349128,-19.79699,-1.4385515,-0.4474987,-0.9113754
human|en/fed-turn/fed-turn_eval.json,1.6,3.6,2.0,4.8916764,-1.9133554,-5.6559544,7.4606586,19.671835,7.775884,-1.1259111,0.29939863
human|en/fed-turn/fed-turn_eval.json,2.0,3.4,2.0,4.654593,-5.019798,-1.4866009,4.268568,15.987154,4.1835747,-0.31518635,-0.029849144
human|en/fed-turn/fed-turn_eval.json,2.0,3.8,1.6,2.7447596,-12.231575,0.7107881,0.0941167,-19.238375,-1.1441288,1.398099,-0.46016383
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.8,7.105639,-2.5553994,5.6135645,4.918043,13.26137,8.519211,-0.8189901,-0.23257029
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,-0.7651762,-16.60386,-0.3772002,5.632674,15.919963,7.1201572,-0.6550636,0.709627
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,1.8,6.2097793,-1.6753759,-1.9106196,6.369285,18.038218,10.22852,-0.7212774,0.43085277
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.6,4.100098,-11.674536,3.5872655,1.7772685,-18.959282,1.3931261,0.11183846,0.4103688
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,2.0,-4.974483,-18.755978,-2.2301362,5.1307755,18.09579,-3.2413154,-3.046997,1.4206738
human|en/fed-turn/fed-turn_eval.json,1.0,2.2,1.0,17.41771,19.785496,11.252232,3.0986447,-13.847998,0.904041,3.550206,0.4715592
human|en/fed-turn/fed-turn_eval.json,1.6,3.6,2.0,10.998308,9.985015,2.6371727,4.249392,13.986674,11.033521,-0.46458238,0.88069004
human|en/fed-turn/fed-turn_eval.json,1.6,2.2,1.4,-0.14402552,-15.8964,0.8185762,2.9299812,-6.9457555,1.6524997,0.3473178,0.37418556
human|en/fed-turn/fed-turn_eval.json,1.4,2.4,2.0,-5.986929,-19.238796,-2.8475764,3.8906062,-0.45961475,4.7145267,-0.19458091,0.44921246
human|en/fed-turn/fed-turn_eval.json,2.0,2.8,1.8,11.401588,13.222149,8.2100935,1.1445225,-19.151276,1.5291148,0.12938267,0.22639777
human|en/fed-turn/fed-turn_eval.json,1.4,2.8,2.0,2.4650664,-12.810726,-3.9519932,3.7298245,1.7464323,1.6348264,-0.0037001914,-0.9394623
human|en/fed-turn/fed-turn_eval.json,1.4,2.4,1.4,-1.8975765,-17.442223,-5.6881576,-3.3955195,-19.942703,-6.537942,-0.559103,-1.0508636
human|en/fed-turn/fed-turn_eval.json,1.4,2.8,1.6,9.266732,6.0635176,0.31409603,3.127173,-6.8436737,3.388052,-0.11422663,-0.66934156
human|en/fed-turn/fed-turn_eval.json,1.8,2.4,1.8,5.3466034,0.47901797,-1.6245213,4.244093,3.3340886,6.8235006,-0.899676,0.06807126
human|en/fed-turn/fed-turn_eval.json,1.4,3.0,1.6,9.527846,10.314266,3.9211063,3.860651,7.5026894,3.2304025,-0.6833718,-0.3963441
human|en/fed-turn/fed-turn_eval.json,1.0,3.0,1.6,7.950049,2.9275835,-0.4143286,0.60056037,-19.379929,0.4963798,-0.038426753,-0.72673535
human|en/fed-turn/fed-turn_eval.json,1.8,3.0,1.8,4.2794666,-7.603927,2.0813544,6.864507,19.567387,6.35252,0.9272579,0.16557127
human|en/fed-turn/fed-turn_eval.json,1.4,2.8,2.0,9.4327135,11.331207,4.3757296,3.549925,-3.5981164,4.468012,-0.15717484,0.17013161
human|en/fed-turn/fed-turn_eval.json,1.8,3.4,2.0,2.4401982,-11.982979,2.491286,5.8238072,19.532393,5.4161906,0.4520555,0.39188874
human|en/fed-turn/fed-turn_eval.json,0.8,2.6,2.0,9.74307,13.094602,4.177056,3.3783982,-9.451795,4.3787236,-1.226956,-0.35262948
