dialog_key,annot_engaging_mean,annot_overall_mean,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|en/fed-turn/fed-turn_eval.json,1.8,2.6,1.8,1.0996813,-17.395056,1.4046156,3.1814985,-13.717453,0.92965215,-1.4537488,-0.07877199
human|en/fed-turn/fed-turn_eval.json,1.8,3.4,2.0,0.3857165,-16.748997,0.90454304,4.1334615,-5.56584,-1.0984198,-1.1292195,-0.3407789
human|en/fed-turn/fed-turn_eval.json,1.4,3.6,2.0,-8.464911,-19.366777,-4.4349823,-0.51509637,-19.994047,-5.8535204,-0.30851063,-0.81511986
human|en/fed-turn/fed-turn_eval.json,1.2,3.2,2.0,-6.2113657,-18.79337,-4.6427765,11.425749,19.999567,14.178383,-0.117237166,1.0147052
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,1.0,1.1452533,-14.491795,0.24555428,-0.9715779,-19.981602,-6.7772636,-0.70564944,-1.1286829
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.8,5.695066,6.6696734,3.1323397,3.0145023,-14.467317,2.1291373,-0.103115976,-0.3770212
human|en/fed-turn/fed-turn_eval.json,1.8,2.6,1.6,2.8803122,-8.318358,0.9119708,4.552744,-8.92606,4.1738243,-2.5639172,0.08781218
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,1.4,1.1062943,-15.570893,-1.6772757,0.5467173,-19.940128,-0.9665883,-0.47705516,-0.43596223
human|en/fed-turn/fed-turn_eval.json,0.2,0.2,0.2,-6.619643,-18.799288,-5.445674,2.6181555,-8.851928,-1.0751188,-1.0215616,-0.28443825
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.8,0.18771973,-15.423927,-1.2685263,-1.0012128,-19.983429,1.964386,-0.32355312,-1.3405522
human|en/fed-turn/fed-turn_eval.json,0.8,1.2,1.2,10.661173,11.048157,3.7577043,1.1926143,-17.513412,-2.143779,-0.22755378,-0.42588255
human|en/fed-turn/fed-turn_eval.json,1.8,2.8,1.6,7.7591605,1.8068426,-1.0361304,0.24461113,-19.3661,-2.203825,-0.139552,-0.59221077
human|en/fed-turn/fed-turn_eval.json,1.2,3.0,1.6,-10.025215,-19.423735,-2.59984,0.48519838,-19.975702,-2.0547493,-4.1019936,-1.6214164
human|en/fed-turn/fed-turn_eval.json,1.4,1.4,1.2,0.7623805,-14.368847,1.2792672,-0.9137746,-19.96103,-8.470234,0.7560412,-1.5172544
human|en/fed-turn/fed-turn_eval.json,1.2,2.2,1.8,0.8978404,-16.101416,-5.3287973,-0.092579275,-19.977083,-4.2376633,-0.25200468,-0.96930647
human|en/fed-turn/fed-turn_eval.json,1.4,2.4,1.8,7.327615,5.122316,1.2416363,0.94997954,-19.9306,0.10338932,0.17009574,-0.33364218
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,2.0,-6.1772556,-19.09115,-2.8478165,4.056487,-4.1645856,-1.237028,-1.1549371,0.072314516
human|en/fed-turn/fed-turn_eval.json,0.8,1.6,0.8,5.392213,-3.8307168,0.7445903,-0.9477901,-19.980528,-3.8941238,-0.947768,-0.9420214
human|en/fed-turn/fed-turn_eval.json,1.8,3.8,2.0,9.738272,9.86066,3.9606426,2.4792213,-12.875317,-3.48999,-1.3555943,0.26450637
human|en/fed-turn/fed-turn_eval.json,1.0,2.6,1.8,10.765104,16.630928,2.936122,-0.22324847,-19.981031,-3.311384,-0.59348094,-1.3381382
human|en/fed-turn/fed-turn_eval.json,1.6,3.6,2.0,9.321248,8.301011,-2.9402337,7.8456016,19.825985,3.23489,-0.9641067,0.12842643
human|en/fed-turn/fed-turn_eval.json,1.4,3.4,1.8,-3.6116624,-16.926367,0.3900945,3.1212237,-11.294504,1.5188277,-1.6517935,-0.051973872
human|en/fed-turn/fed-turn_eval.json,1.2,3.2,1.8,2.5659766,-14.638815,0.5301172,4.360249,2.1296601,6.1502957,-0.8200151,0.27506247
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,5.447789,-2.419702,2.4849834,8.538479,19.916237,4.730923,-1.0368546,-0.19931366
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,5.9862213,-4.8913035,1.2666011,5.834736,17.800022,4.0864916,-0.62896955,0.8159364
human|en/fed-turn/fed-turn_eval.json,1.2,1.6,1.0,-12.371685,-19.759537,-9.116153,2.0271704,-13.870215,-0.539029,-2.3121269,-0.4100628
human|en/fed-turn/fed-turn_eval.json,1.6,2.8,1.8,-14.290089,-19.835552,-8.452018,3.9301503,13.897165,-0.14153467,-2.163607,-0.27078226
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,2.8845897,-14.469051,1.1574361,3.4531877,-14.296629,-0.12562735,-0.3864174,-0.28226745
human|en/fed-turn/fed-turn_eval.json,1.0,2.2,1.0,13.812017,15.480326,4.9735246,2.7353187,-18.375904,2.0247257,3.0156147,0.462454
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,0.6,-14.315882,-19.745829,-4.92557,-0.7139537,-19.974264,-8.026175,-2.9266758,-0.96166176
human|en/fed-turn/fed-turn_eval.json,2.0,3.4,1.6,4.8380027,-3.599575,-0.121279985,7.5142574,19.488552,6.198297,-1.7846471,1.7266188
