dialog_key,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|zh/KdConv/KdConv-turn_eval.json,5.0,1.3387465,14.5809,-0.20597114,2.8609538,-11.640005,-0.81962323,0.70469534,-0.8645988
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.7542734,9.773983,0.059863143,4.815682,-13.065779,4.710686,0.13089779,0.50914437
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.4849615,19.32909,5.7984085,4.245516,-11.051278,3.447876,1.0496825,0.5371385
human|zh/KdConv/KdConv-turn_eval.json,4.0,12.667523,19.19421,9.045032,5.256147,-7.8394456,7.9432726,1.1757765,0.38628408
human|zh/KdConv/KdConv-turn_eval.json,5.0,9.831665,15.487478,2.521918,1.2088051,-19.40111,0.21078311,-0.061001398,-0.91773283
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.829475,18.976564,9.59401,5.6345105,2.2554393,1.5118976,1.1945497,0.45471755
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,8.43856,11.5026655,9.281444,1.0338539,-19.320652,-0.32764706,0.76462793,-0.18952473
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.034554,9.87749,-4.8176417,2.7658725,-7.3455215,4.1696243,0.5730453,0.095835626
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,14.815262,19.892776,6.8648787,-0.06512803,-19.605412,1.0721408,0.87289286,-0.55589247
human|zh/KdConv/KdConv-turn_eval.json,5.0,9.97362,18.420408,5.4595385,6.617448,14.195003,2.1060498,0.66327006,1.0483416
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.017644,19.726137,6.4670377,2.895963,-17.2717,-1.9986458,0.872805,0.48705056
human|zh/KdConv/KdConv-turn_eval.json,5.0,17.05635,19.961695,13.638468,5.0176497,-8.504005,2.3518217,0.7751699,0.1768684
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,17.52061,19.975895,11.698734,3.0212805,-5.6149297,-3.5616474,0.27019653,-0.42943344
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.678762,19.959408,9.684937,5.64851,12.505088,6.697307,1.3849345,0.11307976
human|zh/KdConv/KdConv-turn_eval.json,5.0,18.005783,19.984587,12.714395,-1.941551,-19.613085,-0.9687029,2.299155,-1.0209191
human|zh/KdConv/KdConv-turn_eval.json,5.0,2.478862,-3.626571,-4.9556184,-0.2825116,-18.484531,-4.6339207,0.4127526,-0.64175653
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.712597,19.95246,5.210992,1.4025909,-18.457462,-2.3744645,1.4286294,0.3382124
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,-1.4992054,13.20289,-6.673092,3.3818254,-15.367725,1.2283442,0.03748859,0.08652197
human|zh/KdConv/KdConv-turn_eval.json,5.0,0.8171418,13.448243,2.530073,6.054806,12.861111,3.0492723,0.3775812,0.12558986
human|zh/KdConv/KdConv-turn_eval.json,4.0,1.3337076,16.169853,-0.679134,3.6684513,-10.820011,-0.072689064,1.2204705,-1.4945738
human|zh/KdConv/KdConv-turn_eval.json,5.0,3.4560204,11.983768,-1.460079,2.6915646,-15.371822,4.5381775,0.5306875,-0.62215406
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,16.944717,19.940456,9.416393,4.4960465,-14.289265,0.414481,3.6587358,-0.8458912
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,10.003128,17.635992,1.0970379,4.253287,-7.085494,3.5105515,0.6749243,-0.028086202
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.8144045,16.269314,-0.47006947,2.8242998,-18.187832,2.3210504,-0.086134695,-0.36830696
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.375658,19.886549,7.0568285,6.228759,0.41223395,-0.1584838,1.7351019,-0.17951764
human|zh/KdConv/KdConv-turn_eval.json,5.0,13.144074,19.781319,3.3596385,-0.09422886,-18.896523,-4.5837092,0.99953926,-0.6002415
human|zh/KdConv/KdConv-turn_eval.json,5.0,13.209395,19.699974,3.7335424,4.457956,16.018368,1.9238483,1.1558955,-0.18633634
human|zh/KdConv/KdConv-turn_eval.json,5.0,-0.9240967,-13.81942,-4.9316096,-0.11542362,-17.772243,0.074289545,0.83723575,-1.1889871
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.5013065,19.601658,3.3503308,3.598184,-7.426981,-2.1691206,1.3775069,-0.3605126
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,12.374449,19.929203,11.27335,2.46708,-15.076028,5.49487,1.047756,-0.35004774
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,14.103112,19.905386,8.7654505,5.726423,9.719587,6.89024,1.1848048,0.025999783
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.221745,19.975222,9.744436,7.703299,18.387808,6.8278217,0.94790906,0.76954544
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.717631,19.919868,8.626497,4.2993712,-2.3358598,7.848075,1.3024,-0.47237787
human|zh/KdConv/KdConv-turn_eval.json,4.0,-2.9567728,-17.44696,-2.5542996,1.9712691,-18.176771,-4.768208,-0.10733752,-0.9598968
human|zh/KdConv/KdConv-turn_eval.json,5.0,3.6425166,-3.2236612,-7.757387,4.3377337,-10.129988,-1.3143504,-0.32321027,-0.6300924
human|zh/KdConv/KdConv-turn_eval.json,5.0,2.6135235,3.0642292,-3.9808605,4.684692,-11.249389,-0.012693016,0.9494649,0.2459206
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.685515,19.839018,10.872726,1.842695,-18.697014,-2.8927884,0.08899373,-0.11791514
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,5.522769,1.5774525,3.8264923,1.3874774,-17.890612,-0.422363,-0.3153017,-0.56394905
human|zh/KdConv/KdConv-turn_eval.json,5.0,-12.352474,-19.358274,-10.382871,-0.18898699,-19.460257,-6.9284496,-1.0063132,-0.06960772
human|zh/KdConv/KdConv-turn_eval.json,5.0,9.732241,14.589076,2.5402493,3.8094049,-5.968006,1.4566789,-0.64762545,-0.42764312
human|zh/KdConv/KdConv-turn_eval.json,5.0,3.7902741,9.886109,-3.5833163,0.95606637,-19.71051,-2.8133707,-0.5654356,0.567628
human|zh/KdConv/KdConv-turn_eval.json,5.0,9.074982,10.371103,11.031404,1.7275329,-19.090427,0.14487433,-0.26695582,-0.56536424
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.631908,19.391214,11.49816,2.9562523,-17.855215,2.9395244,0.5953227,-0.21740605
human|zh/KdConv/KdConv-turn_eval.json,4.0,13.734789,19.342978,12.845526,4.751693,8.245938,4.6723332,-0.23039852,-0.239199
human|zh/KdConv/KdConv-turn_eval.json,5.0,2.7935376,-12.834634,-0.18293622,5.2321367,-0.5849444,-0.599428,1.0147249,-0.7645407
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.713806,0.13211598,2.6540353,0.28037336,-18.726536,1.1367534,0.6419834,-0.17371476
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.054893,19.965189,10.897536,6.0044246,14.985691,5.211587,0.9813934,0.9943901
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.986631,19.939358,8.367574,4.1383963,-8.124719,5.364533,1.022368,-0.06979635
human|zh/KdConv/KdConv-turn_eval.json,5.0,9.411956,11.499502,-1.1006464,-0.1687347,-19.260666,-4.625774,-0.17204855,-0.5436896
human|zh/KdConv/KdConv-turn_eval.json,5.0,-8.663029,-18.914177,-8.486197,2.8601427,-18.663984,-0.4618016,-1.0477276,-0.02908373
human|zh/KdConv/KdConv-turn_eval.json,5.0,10.687051,16.370344,0.9527966,2.8330638,-18.696993,4.091913,0.5309262,0.11512518
human|zh/KdConv/KdConv-turn_eval.json,5.0,7.76489,17.936522,1.5645518,2.180059,-18.801022,2.8072224,0.6875573,-0.5550908
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.226945,18.136347,4.5852942,1.2475334,-12.476071,-2.2504637,0.6898521,-0.8117001
human|zh/KdConv/KdConv-turn_eval.json,3.0,11.293396,19.707355,0.3430177,2.8332167,-17.010426,2.5113714,-0.12594548,0.015990382
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.803535,19.958328,8.397364,6.089427,-2.46434,5.74747,0.9534101,0.028942369
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.972477,19.488585,6.0642548,4.0485744,-12.487631,5.9693246,1.2208563,-0.15646449
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.252726,19.003122,6.879035,0.9321886,-17.338192,-5.2862263,0.36605147,-0.59278715
human|zh/KdConv/KdConv-turn_eval.json,4.0,8.833935,14.631872,9.648666,1.5660769,-14.617882,4.6773176,0.2669948,-0.4077942
human|zh/KdConv/KdConv-turn_eval.json,5.0,10.225774,19.794094,10.814426,4.507034,-6.615314,4.5510774,0.7779717,-0.16737053
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.607384,19.921577,8.63979,2.7136292,-15.128169,6.157801,1.1800467,-0.80960554
human|zh/KdConv/KdConv-turn_eval.json,5.0,2.5086782,19.881884,8.275961,1.3173475,-13.647257,-0.09607423,1.1381886,-0.9233499
human|zh/KdConv/KdConv-turn_eval.json,5.0,5.909088,9.217743,0.092406675,1.8854862,-18.033985,1.2289801,0.23520207,0.09884019
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.5206437,7.396285,-1.7544891,2.245135,-18.329044,2.968732,0.7556465,0.08657401
human|zh/KdConv/KdConv-turn_eval.json,3.0,15.732431,19.90585,6.6245365,1.169523,-19.17824,5.165037,0.7762273,-0.12577176
human|zh/KdConv/KdConv-turn_eval.json,3.6666666666666665,9.797737,18.554817,1.4753741,0.15054853,-19.557472,-0.7674411,1.0187669,-0.31730658
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,10.379704,15.889263,5.990349,2.8494678,-16.54516,-1.6487478,0.79783624,-0.03554037
human|zh/KdConv/KdConv-turn_eval.json,5.0,4.0178375,-1.0420659,6.2824078,1.7818655,-16.245676,-3.6593618,0.19747482,-0.35719445
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.519901,19.931286,11.310916,3.2389615,-11.585394,2.4846559,0.8935403,0.28635532
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,15.027805,19.811447,7.847107,1.0139496,-19.2181,2.7686331,0.83176637,-0.1591142
human|zh/KdConv/KdConv-turn_eval.json,3.6666666666666665,12.206565,16.69525,8.372309,2.670871,-8.763996,-3.748137,0.6905376,-0.9354807
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.697183,19.317987,6.2121077,4.6677837,-6.018795,0.38313037,0.55936265,0.204223
human|zh/KdConv/KdConv-turn_eval.json,5.0,16.863602,19.957214,13.293798,1.7210127,-16.007483,-0.9583802,1.4433663,-0.46715245
human|zh/KdConv/KdConv-turn_eval.json,3.6666666666666665,7.4072227,16.999825,3.2629561,0.12542346,-19.647968,-4.5007215,0.36436057,-0.80638963
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.019592,19.32375,3.4011114,1.4878184,-18.6602,-6.69345,0.7736044,-0.69466233
human|zh/KdConv/KdConv-turn_eval.json,5.0,0.6481176,16.366446,-2.014591,4.7900186,9.822727,-0.47790974,1.6935111,-0.111824535
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.756406,19.103313,4.7412868,3.3196774,-14.847508,-2.7305028,0.03238187,-0.2807048
human|zh/KdConv/KdConv-turn_eval.json,5.0,-3.0491304,-12.47336,-4.0245447,1.5142632,-18.913126,-4.8921423,-0.28857496,-0.84442806
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.27647,15.904186,-1.784709,2.4185584,-11.036793,-1.427965,0.10653649,0.14339602
human|zh/KdConv/KdConv-turn_eval.json,5.0,14.319601,19.873016,11.472049,2.985773,-11.196995,1.4518868,0.0043520085,0.14016084
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.58029,16.912592,1.8821943,3.2623708,-7.096304,-0.069445156,0.6311696,0.16692881
human|zh/KdConv/KdConv-turn_eval.json,5.0,12.551935,19.491919,12.577682,3.5128949,-12.758209,5.4883413,0.8413035,-0.1370028
human|zh/KdConv/KdConv-turn_eval.json,5.0,13.662267,19.339872,8.925855,3.250649,-8.736331,2.287115,0.7881719,-0.16739234
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.882458,17.288097,0.7103181,6.0461254,2.66193,1.9215137,1.159038,0.040043447
human|zh/KdConv/KdConv-turn_eval.json,3.0,15.907549,19.9315,9.535881,6.25533,6.015327,2.516276,3.1622381,0.9249842
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.790375,19.788057,3.3464713,3.273816,-10.930864,4.5282264,1.5128305,-0.45030928
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,10.198378,4.436548,4.481152,4.5381474,-5.3899283,0.79885256,0.6353,-0.23295899
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,14.073477,18.93558,5.040434,4.27974,-14.471254,1.0453545,0.56257194,-0.15746889
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.145412,16.237604,1.4278413,5.5351872,-1.4926578,4.3321476,0.6568637,-0.2236988
human|zh/KdConv/KdConv-turn_eval.json,5.0,11.959364,18.401829,4.0195603,2.6702776,-15.974682,1.5060403,1.4099687,-0.24692495
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.265994,19.883821,9.470933,2.7752779,-14.284422,1.1582803,1.2119842,-0.053869274
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,17.439383,19.961088,9.925171,2.5653837,-12.831702,-1.1882503,0.6833948,-0.25210643
human|zh/KdConv/KdConv-turn_eval.json,5.0,7.820674,0.26921687,-5.997404,5.300319,-3.8654947,1.2041105,0.37780127,-0.26518255
human|zh/KdConv/KdConv-turn_eval.json,5.0,15.196638,19.63269,0.19810468,4.803498,1.5765746,0.7808027,0.60369295,-0.33910075
human|zh/LCCC/LCCC-turn_eval.json,5.0,9.651027,17.268423,4.383662,4.7567334,-5.4293466,3.4794698,-0.10465603,-0.6619459
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,1.3274572,-9.224942,0.098724626,0.64000964,-19.077812,-2.807125,-0.68972415,-0.84923327
human|zh/LCCC/LCCC-turn_eval.json,2.333333333333333,5.4944773,4.465946,2.2343125,0.9253394,-18.448433,-4.268208,-0.9692527,-0.85756326
human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667,2.5317335,-11.207871,3.6119173,0.57642496,-18.731655,0.735558,-0.5829746,-0.8287229
human|zh/LCCC/LCCC-turn_eval.json,4.0,2.2754266,-5.461218,-1.5999435,0.6158047,-18.821636,2.431784,0.6985166,-1.0916063
human|zh/LCCC/LCCC-turn_eval.json,5.0,1.8012809,-9.604557,1.933325,1.2937508,-18.473495,-0.26956466,-0.44696698,-0.980839
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,0.24617967,-5.50595,-1.5874245,3.701584,-12.597118,1.7510087,-0.61116475,-0.5903373
human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667,-10.785921,-19.018776,-12.039526,3.6860158,-12.030706,0.37873176,-0.8306435,-0.51038176
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,4.1274204,-5.2320976,0.6937642,0.390135,-18.798544,-0.96481794,-0.6082352,-0.700234
human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667,-3.369176,-17.067879,-2.114862,-0.59778434,-19.663603,-3.876786,-0.6276341,-0.81788594
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,-4.316878,-18.710516,-3.2725704,-0.30235067,-19.56309,-1.0122948,-0.5613989,-0.909967
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,2.5463033,-8.410557,2.0952299,3.5471237,-12.557631,-0.08723773,-0.7298993,-1.2085127
human|zh/LCCC/LCCC-turn_eval.json,5.0,-0.5038257,-16.787813,-8.553751,1.1352749,-18.492466,0.10531948,-1.0384601,-0.8189977
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,7.4492636,7.5323253,-3.4688566,1.9694216,-16.928627,-0.6036667,-0.4761106,-0.6079349
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,1.7610599,-11.655054,3.1238463,2.5089886,-15.5483055,1.3271346,-0.5904912,-0.7447277
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,3.0882678,-9.303439,2.159421,-1.9170214,-19.852371,-4.765687,-1.0516485,-0.82942355
