dialog_key,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|zh/KdConv/KdConv-turn_eval.json,5.0,3.4674466,-1.6413088,-1.3551337,2.3779137,-13.9239645,1.1280508,2.8568263,-0.5771424
human|zh/KdConv/KdConv-turn_eval.json,4.0,1.3277612,-7.3311005,2.9446933,2.6025705,-18.169844,-2.3064744,2.231825,-1.7348824
human|zh/KdConv/KdConv-turn_eval.json,5.0,-1.2258734,-11.422328,2.2025726,0.91006684,-18.824594,-1.6794944,2.4803174,-2.2406797
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333,3.6566665,-1.9092919,6.1366568,1.2516807,-18.4693,-6.0873327,-0.15738404,-0.555817
human|zh/KdConv/KdConv-turn_eval.json,5.0,-0.5537684,-10.609747,-0.45828694,4.517269,-3.3896499,-0.6470318,0.536799,-1.4830432
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,8.428604,11.565857,3.7630806,2.1529224,-15.600767,-5.4892035,1.2284393,2.8644812
human|zh/KdConv/KdConv-turn_eval.json,5.0,2.3998818,-4.114601,-0.009819715,6.0642977,7.7317724,-4.328549,-0.12648676,3.2926567
human|zh/KdConv/KdConv-turn_eval.json,5.0,2.341118,-0.73739976,0.80502725,6.024547,10.381233,-5.2399035,0.23899655,2.9079332
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333,8.725183,12.765483,7.763224,1.5113821,-18.995548,1.7148958,0.31743002,-2.6393762
human|zh/KdConv/KdConv-turn_eval.json,5.0,6.6809807,6.7869134,8.512629,5.087068,4.482256,-0.36640227,1.6580008,2.4749503
human|zh/KdConv/KdConv-turn_eval.json,5.0,0.7236176,-4.620349,5.1742134,7.4957037,18.458216,-1.2677846,0.8796987,3.4741576
human|zh/KdConv/KdConv-turn_eval.json,4.0,2.223797,-1.1101056,0.85401773,4.5834637,5.146713,-0.74466056,1.4686892,-0.32721248
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667,10.046416,15.476997,6.5982003,5.773779,10.131979,2.5976605,-0.42296848,-0.16231687
human|zh/KdConv/KdConv-turn_eval.json,5.0,3.1724334,0.011923951,-1.2399901,0.5871719,-18.722933,0.08183713,1.0686915,-0.5927342
human|zh/KdConv/KdConv-turn_eval.json,5.0,1.7376016,-2.6111012,0.05139572,6.3521094,17.587238,3.5906122,0.38558766,0.60418344
