dialog_key,annot_engaging_mean,annot_overall_mean,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|en/fed-turn/fed-turn_eval.json,1.8,2.6,1.8,1.461278,-11.30446,0.30237395,-14.704694,-19.952007,-2.7889206,-1.4870951,-1.0249563
human|en/fed-turn/fed-turn_eval.json,1.4,3.0,1.6,-3.4769673,-18.131731,-5.702194,-13.20442,-10.2035475,7.6595807,-1.1747738,-0.60699636
human|en/fed-turn/fed-turn_eval.json,1.6,2.8,1.4,-3.2615592,-16.745468,-3.694149,-14.287509,-19.91317,-12.84789,-0.7540917,-0.5728854
human|en/fed-turn/fed-turn_eval.json,1.4,2.8,2.0,0.42956814,-12.35366,-0.99581194,-13.040605,-13.875524,9.369561,-1.3919555,-1.0779907
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,1.0,1.3064402,-12.193163,-0.14717132,-14.510572,-19.971903,0.4852743,-0.39691043,-1.8270606
human|en/fed-turn/fed-turn_eval.json,1.4,3.0,1.8,-3.569952,-18.816673,-2.8369057,-12.133638,15.595392,12.410665,-1.5563608,-0.79145586
human|en/fed-turn/fed-turn_eval.json,1.2,2.6,1.5,4.0099425,-4.321365,0.043218404,-14.090005,-19.559633,-2.561177,-0.4501707,-0.3906533
human|en/fed-turn/fed-turn_eval.json,0.0,0.8,0.2,3.3441525,-7.9744334,2.4966834,-14.446316,-19.837889,-5.4056683,-0.96219075,-0.53290904
human|en/fed-turn/fed-turn_eval.json,0.2,0.2,0.2,1.8407298,-15.97241,-1.1275698,-13.430555,-15.525121,6.8037415,-1.4159678,-0.68806213
human|en/fed-turn/fed-turn_eval.json,1.8,3.0,2.0,8.6177025,14.92755,3.4812286,-12.997355,-18.357279,6.866014,-0.9247733,-0.2324515
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,1.8,3.3199658,-8.522649,-1.2731185,-13.157919,-19.161856,4.2967896,-1.6606249,-0.5264322
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,1.6,-0.7012732,-17.476648,2.654778,-13.119869,-13.988722,2.0950832,-1.2181796,-0.5149693
human|en/fed-turn/fed-turn_eval.json,1.2,3.0,1.6,-7.863181,-19.656307,-5.160666,-13.8926115,-19.28986,14.913588,-2.6093197,-1.1229894
human|en/fed-turn/fed-turn_eval.json,2.0,3.8,2.0,4.4363894,-5.4313707,0.86754864,-12.510017,17.042896,12.41055,-0.796899,-0.94789064
human|en/fed-turn/fed-turn_eval.json,2.0,3.8,2.0,3.2924259,-8.5607395,-1.2565588,-13.251236,-15.527985,7.968895,-0.3901068,-0.7200707
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.8,-14.132085,-19.957457,-14.189715,-12.835062,-4.738704,7.680523,-1.6758951,-0.54146004
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,2.0,-7.6330113,-19.57532,-4.6562724,-12.324312,6.1185513,12.8019,-0.552607,-0.53254515
human|en/fed-turn/fed-turn_eval.json,1.0,3.6,2.0,9.59749,15.408857,1.4599301,-13.012805,-8.524936,12.817845,0.102316864,-0.38946635
human|en/fed-turn/fed-turn_eval.json,2.0,3.2,2.0,2.1300707,-12.335062,-1.3928008,-13.638402,-5.3557396,4.9177475,0.31691742,-0.5405824
human|en/fed-turn/fed-turn_eval.json,1.8,3.0,2.0,7.594845,6.559756,-0.315282,-13.000407,-11.129054,9.983538,-0.2535123,-0.05883364
human|en/fed-turn/fed-turn_eval.json,1.6,3.6,2.0,8.646125,16.711771,0.8914851,-11.895325,18.735243,-1.369161,-1.1304061,-0.3543079
human|en/fed-turn/fed-turn_eval.json,2.0,4.0,2.0,3.6338296,-2.3400524,0.2128253,-12.396554,18.493382,4.397878,-0.28511915,0.09854372
human|en/fed-turn/fed-turn_eval.json,1.4,3.4,2.0,9.185884,18.13753,5.1492386,-13.541627,-16.091879,-0.53376997,0.0034911109,-0.15790702
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,1.8,0.8005807,-9.502132,-2.1135361,-14.688538,-19.73858,-9.4059925,-0.76688457,-0.782887
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,2.88487,-7.4455695,0.060721904,-13.151723,-12.105279,4.6541677,-0.54120475,-0.3028842
human|en/fed-turn/fed-turn_eval.json,2.0,3.2,2.0,4.5776896,-2.9646206,-1.3713825,-12.669842,-1.0826199,3.1590881,-0.7177255,-0.24051288
human|en/fed-turn/fed-turn_eval.json,1.8,2.8,1.6,10.295314,16.241228,4.815722,-12.210085,18.055252,10.401598,-0.7979194,-0.58802
human|en/fed-turn/fed-turn_eval.json,1.8,3.6,2.0,-6.1142163,-19.287703,-6.292505,-11.502325,19.721607,12.033365,-1.2456937,-0.9088045
human|en/fed-turn/fed-turn_eval.json,1.0,2.2,1.0,11.045441,18.76022,4.9753747,-12.282791,13.578874,9.754032,5.5111217,-0.3573613
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.8,2.0231013,-11.478953,-0.23470931,-13.276267,-18.618385,2.5069742,-0.60368705,-0.5000842
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,1.8,-6.9817743,-19.145424,-6.1486506,-13.991275,-19.601288,-0.9853904,-1.3705904,-0.21568099
human|en/fed-turn/fed-turn_eval.json,0.6,1.8,1.8,7.15564,6.9319906,-0.12305304,-13.555074,-19.331928,-0.5514232,-0.85541594,-0.28839254
human|en/fed-turn/fed-turn_eval.json,2.0,2.8,1.8,5.369356,6.2999554,1.6655903,-13.16872,-14.227411,4.082807,-0.26846388,-0.78032166
human|en/fed-turn/fed-turn_eval.json,1.8,2.4,1.6,2.8598893,-10.070997,-3.682355,-13.264671,-16.935751,4.0937753,-0.17773195,-1.0209558
human|en/fed-turn/fed-turn_eval.json,1.8,3.6,1.8,7.5360136,3.6041963,-1.1473975,-12.6856785,1.5337092,9.347247,-0.40067828,-0.34095326
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,2.0,-0.34127113,-16.094183,-4.302087,-14.654129,-19.807436,-2.9445126,-1.4497982,-1.1501315
human|en/fed-turn/fed-turn_eval.json,1.8,2.4,1.8,3.4310899,-8.259583,-1.5206051,-13.278711,-8.350066,3.326371,-1.3718731,-0.7311797
human|en/fed-turn/fed-turn_eval.json,2.0,3.4,1.6,3.1729267,-3.9678714,-2.5374656,-12.599649,-11.982092,4.7892675,-0.33049175,-0.7619656
human|en/fed-turn/fed-turn_eval.json,2.0,3.8,2.0,7.617764,14.635218,1.6957539,-12.708459,-17.452866,9.680385,-0.024143048,-0.70420825
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,1.8,5.6012735,3.090376,3.4401202,-11.935846,18.885742,6.0346413,-1.9583358,-0.68177474
human|en/fed-turn/fed-turn_eval.json,1.4,2.8,2.0,4.803143,4.533618,0.377244,-11.480403,15.781651,8.412672,-0.5296083,-1.0568067
human|en/fed-turn/fed-turn_eval.json,0.8,1.2,1.2,-6.4257793,-19.174591,-4.8754134,-12.414667,18.721754,10.756883,-0.5389919,-0.22434108
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.8,5.065524,3.1284442,1.2739742,-12.906957,0.626842,4.010683,0.41349116,0.05346506
human|en/fed-turn/fed-turn_eval.json,1.4,3.0,1.6,8.915212,19.344437,5.4207344,-12.586229,-5.913249,9.056605,-0.34139842,-0.12206551
human|en/fed-turn/fed-turn_eval.json,1.2,2.6,1.8,-0.9097433,-15.614406,-0.45043105,-13.521132,-18.712652,-2.7173173,-1.1297752,-0.5211777
human|en/fed-turn/fed-turn_eval.json,1.0,2.2,1.6,4.914598,-10.571404,-0.3432585,-13.329256,-11.531151,-1.9694687,-0.27628055,-0.658112
human|en/fed-turn/fed-turn_eval.json,0.8,2.0,1.2,1.4055643,-15.80773,-1.2481774,-14.102641,-19.62358,0.6150732,-1.5576335,-0.7274243
human|en/fed-turn/fed-turn_eval.json,1.0,1.8,1.4,-1.2695735,-17.941168,-2.86685,-13.26318,-7.3614693,4.9789495,-1.1963005,-1.1244018
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,1.8,3.933345,-9.558588,2.3222518,-13.247099,-5.736554,3.938685,-0.14262272,-0.49604273
human|en/fed-turn/fed-turn_eval.json,1.8,3.4,1.8,0.031037515,-8.464574,0.80817825,-13.262453,-19.112022,9.722807,-1.4176718,-1.2280673
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,1.4,-3.9813116,-18.831944,-4.531106,-13.145998,-19.17346,2.416601,-1.2838459,-0.57802385
human|en/fed-turn/fed-turn_eval.json,1.8,2.8,1.4,1.6162565,-14.081499,-2.2707489,-13.384106,-17.364046,-0.017186176,-0.7614011,-0.7678179
human|en/fed-turn/fed-turn_eval.json,1.6,1.8,1.4,2.1144283,-12.289507,-3.0945542,-13.484201,-19.63891,3.5216274,-0.743102,-0.5457033
