dialog_key,annot_relevant_mean
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,4.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,3.333333333333333
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
human|zh/KdConv/KdConv-turn_eval.json,5.0
