dialog_key,annot_engaging_mean,annot_overall_mean,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|en/fed-turn/fed-turn_eval.json,1.8,2.6,1.8,-1.9444034,-8.777891,-1.9650633,4.966897,17.74966,9.342482,-0.7021057,-0.74659026
human|en/fed-turn/fed-turn_eval.json,1.6,3.4,1.8,1.2189281,-4.8979797,1.4690642,3.387559,6.665039,10.671011,-0.4075766,0.038032405
human|en/fed-turn/fed-turn_eval.json,1.4,2.2,1.8,-0.7501391,-8.246489,-3.0873501,-1.1931126,-19.924309,-1.0025393,-2.236596,-0.59770375
human|en/fed-turn/fed-turn_eval.json,1.8,3.6,2.0,3.3073666,3.5080023,1.9850678,6.631583,19.510893,10.287634,-0.68188477,1.1057785
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,1.0,-0.15502648,-8.513914,-0.30337727,-1.5029716,-19.82763,-8.442058,-1.2044779,-1.072914
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,1.4598196,-6.4198647,0.8328972,-0.46910125,-19.42148,-0.21825042,-0.42136192,-1.2732073
human|en/fed-turn/fed-turn_eval.json,1.8,2.4,1.8,1.171942,-7.5765204,1.3371968,-1.1564547,-19.939999,0.55303687,-0.8275592,0.15018162
human|en/fed-turn/fed-turn_eval.json,1.4,2.8,1.8,-0.8024586,-8.92592,0.20381051,-1.2445753,-19.968906,5.327008,-1.2886212,-0.42755583
human|en/fed-turn/fed-turn_eval.json,0.2,0.2,0.2,-3.1050243,-11.386339,-4.8872113,3.8184185,10.674185,1.8715007,-1.7506934,-1.5390275
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,1.6,-0.48136282,-8.902195,-1.5573347,-0.792176,-19.887482,-0.90199566,0.27599844,0.38033783
human|en/fed-turn/fed-turn_eval.json,1.8,2.4,1.4,0.44933873,-4.8736115,-0.9764577,1.6192238,-12.436731,5.7492666,-0.7939818,1.0405365
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.8,-1.6206414,-10.518279,-4.7943397,3.802354,-0.35609102,6.57892,-0.7404922,1.2350104
human|en/fed-turn/fed-turn_eval.json,1.2,3.0,1.6,-4.1748185,-13.06093,-4.6456347,0.5633902,-19.790773,0.43882146,-3.284339,-1.2680607
human|en/fed-turn/fed-turn_eval.json,1.4,2.6,2.0,2.150458,0.7712031,2.5414565,0.653876,-18.012274,5.4387493,-0.18376015,-0.030216483
human|en/fed-turn/fed-turn_eval.json,1.8,3.4,2.0,-3.301574,-12.012709,-4.5696955,0.0012222828,-19.944754,-0.13469057,-2.6436083,-0.8494167
human|en/fed-turn/fed-turn_eval.json,0.8,1.6,1.6,-2.3160129,-10.400601,-1.4957407,1.2266383,-17.592606,0.8961078,-2.3697379,-1.1902977
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,2.0,0.37243637,-8.646634,0.50639784,2.9489875,-6.825014,4.012118,-3.7790604,0.08649833
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,2.0,-1.2112186,-10.6250105,-0.19842511,8.466101,19.942453,12.654781,-1.7799988,1.8679043
human|en/fed-turn/fed-turn_eval.json,1.4,3.0,1.8,2.2182686,-2.9249022,2.2197196,3.6895463,13.186834,4.759594,-1.0421773,0.22978893
human|en/fed-turn/fed-turn_eval.json,0.8,1.2,0.8,-2.3741696,-11.59816,-2.3375528,-1.4909875,-19.943108,-1.3952441,-2.2556183,-0.97870135
