dialog_key,annot_engaging_mean,annot_overall_mean,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|en/fed-turn/fed-turn_eval.json,1.8,2.6,1.8,3.8396,-18.375938,-1.7001579,4.5154114,11.590639,9.577081,-1.2192183,0.27869365
human|en/fed-turn/fed-turn_eval.json,1.4,3.0,1.6,-7.549196,-18.926657,-10.035148,-0.96966815,-19.89976,-0.22211336,-1.0141518,-1.1479287
human|en/fed-turn/fed-turn_eval.json,1.6,2.8,1.4,13.021021,17.239855,-1.6948388,-6.072245,-19.996323,-7.712571,-0.69085604,-2.4967067
human|en/fed-turn/fed-turn_eval.json,1.4,2.8,2.0,1.7425424,-14.012268,-5.980632,3.520385,-11.39792,7.8571696,-1.8273702,-0.50465995
human|en/fed-turn/fed-turn_eval.json,0.6,1.4,1.0,-4.3661604,-19.297432,-3.4215493,-1.5031025,-19.80859,2.0913193,-1.5575798,-1.7126266
human|en/fed-turn/fed-turn_eval.json,1.4,3.0,1.8,12.733231,15.678121,1.6576593,4.260938,-5.9371495,8.585037,-1.1820785,-0.63646156
human|en/fed-turn/fed-turn_eval.json,1.2,2.6,1.5,5.828411,-7.020979,0.09444452,1.1429726,-18.947485,9.534906,0.49072903,-0.86013377
human|en/fed-turn/fed-turn_eval.json,0.0,0.8,0.2,1.0761728,-16.915262,-1.599365,-0.6368226,-19.531424,1.2637144,-1.1858495,-0.5492267
human|en/fed-turn/fed-turn_eval.json,0.2,0.2,0.2,8.718362,-2.954412,-1.671478,4.4302235,11.759018,9.109041,-1.1718315,-0.2673254
human|en/fed-turn/fed-turn_eval.json,1.8,3.0,2.0,6.1695914,-8.974327,-1.0429472,5.445588,18.79815,8.167713,0.2693646,1.5964532
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,1.8,14.484743,18.221186,0.1490444,2.1802015,-18.614866,-0.8113027,-2.1170826,0.3397764
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,1.6,6.3744707,-8.651545,-0.08468245,1.5539489,-18.420137,4.904067,-1.4272803,1.5348647
human|en/fed-turn/fed-turn_eval.json,1.2,3.0,1.6,-6.090297,-19.372786,-4.347449,3.2582498,-10.306359,7.930896,-2.3068821,0.5292674
human|en/fed-turn/fed-turn_eval.json,2.0,3.8,2.0,13.563299,13.011674,0.9965725,1.4760413,-18.98537,4.9074774,-0.17678621,0.5317225
human|en/fed-turn/fed-turn_eval.json,2.0,3.8,2.0,13.367149,10.5643215,1.6317784,5.1758027,17.366695,5.3679805,-1.508519,1.0543798
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.8,-11.136235,-19.770906,-5.6718497,5.0642033,16.44986,6.753592,-0.9308823,-0.37955555
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,2.0,6.7369165,-12.476423,-3.321507,7.422184,19.643959,11.93674,-0.25215062,-0.17661843
human|en/fed-turn/fed-turn_eval.json,1.0,3.6,2.0,11.136546,10.349618,1.5711687,5.337133,11.323078,8.288292,1.1627384,0.8365904
human|en/fed-turn/fed-turn_eval.json,2.0,3.2,2.0,6.0723305,-8.949945,-0.12007767,3.1096296,-9.73988,8.0131445,0.4747387,1.096769
human|en/fed-turn/fed-turn_eval.json,1.8,3.0,2.0,16.07842,18.465412,-1.3021188,3.379936,-16.77649,11.53651,-0.10063462,-0.28817868
human|en/fed-turn/fed-turn_eval.json,1.6,3.6,2.0,10.953409,4.058979,-1.7827537,1.3137983,-18.567802,6.8359284,-1.1376377,-0.72005165
human|en/fed-turn/fed-turn_eval.json,2.0,4.0,2.0,-2.315195,-17.694698,-3.4073558,1.6389563,-18.944065,0.36163467,0.29865438,0.26777068
human|en/fed-turn/fed-turn_eval.json,1.4,3.4,2.0,15.981006,18.998169,2.030774,3.7692323,9.769608,3.4630704,0.2535837,-0.034284975
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,1.8,12.962139,14.226774,-1.8755187,-0.25984806,-19.39537,-2.839665,-0.9182146,-1.059784
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,2.0,14.717631,10.759228,3.4035065,3.9187863,13.448548,4.302636,-0.13385217,1.1377147
human|en/fed-turn/fed-turn_eval.json,2.0,3.2,2.0,-7.903642,-19.691004,-1.75152,5.362229,15.752639,10.303123,-0.31741363,1.9074199
human|en/fed-turn/fed-turn_eval.json,1.8,2.8,1.6,10.140911,-1.8600487,3.8127213,4.9657164,15.001432,9.944328,0.33053306,0.43597698
human|en/fed-turn/fed-turn_eval.json,1.8,3.6,2.0,16.820127,18.979858,3.1486745,8.714189,19.839886,11.973906,-0.27920988,3.0655344
human|en/fed-turn/fed-turn_eval.json,1.0,2.2,1.0,4.378372,-15.380788,-0.49832013,5.973441,12.274591,10.013156,2.8117974,0.7171257
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.8,6.6884346,-10.049532,-0.82698196,1.2486751,-17.978909,1.3241189,-0.8688359,-0.50308985
human|en/fed-turn/fed-turn_eval.json,1.6,3.2,1.8,7.398477,-7.3832264,2.0733004,2.9245977,-8.640046,8.0708065,-1.6120911,0.9440066
human|en/fed-turn/fed-turn_eval.json,0.6,1.8,1.8,11.333013,10.554496,0.7122959,5.0169797,13.015113,11.870817,-1.1225009,-0.24575007
human|en/fed-turn/fed-turn_eval.json,2.0,2.8,1.8,15.301057,15.529865,4.9286075,-1.1928067,-19.617899,0.85722,0.17357154,-0.28140083
human|en/fed-turn/fed-turn_eval.json,1.8,2.4,1.6,14.649069,16.402046,-3.7958202,4.8506374,13.754969,6.8718505,0.551643,0.37814
human|en/fed-turn/fed-turn_eval.json,1.8,3.6,1.8,14.517153,12.972805,1.6891308,5.122847,13.6384945,7.72285,0.033527695,0.3288791
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,2.0,-10.360213,-19.59774,-9.322878,1.8785471,-14.634512,0.80291545,-1.5434216,0.75772387
human|en/fed-turn/fed-turn_eval.json,1.8,2.4,1.8,-2.647952,-19.09529,-3.3801417,7.22958,19.666317,9.84461,-0.7850802,0.24937275
human|en/fed-turn/fed-turn_eval.json,2.0,3.4,1.6,-0.7240918,-13.2806015,-2.7802477,1.4676728,-18.943523,0.3749835,0.06621869,-0.6176544
human|en/fed-turn/fed-turn_eval.json,2.0,3.8,2.0,15.574686,18.309666,2.6049223,-1.2451644,-19.809916,-3.8733804,-0.260117,0.84178936
human|en/fed-turn/fed-turn_eval.json,2.0,3.6,1.8,7.9569387,-11.379333,-0.02150876,5.716652,18.890228,4.7579966,-0.6149132,0.50475067
human|en/fed-turn/fed-turn_eval.json,1.4,2.8,2.0,12.641542,9.004383,0.041510776,4.187067,15.410017,7.2330236,0.17956828,-0.08761683
human|en/fed-turn/fed-turn_eval.json,0.8,1.2,1.2,-14.946985,-19.878902,-9.281557,3.7318277,-5.1057286,7.914984,0.23824446,-0.37106532
human|en/fed-turn/fed-turn_eval.json,1.8,3.2,1.8,16.263412,19.334507,4.289647,4.886916,10.737514,11.351651,-1.2741487,0.70849794
human|en/fed-turn/fed-turn_eval.json,1.4,3.0,1.6,8.360294,-4.1118765,0.16167893,7.924327,19.876247,10.859803,-1.219334,1.7499087
human|en/fed-turn/fed-turn_eval.json,1.2,2.6,1.8,5.0079446,-15.027636,-0.8987024,-2.5792313,-19.691591,1.0088977,-0.7640947,-0.43330175
human|en/fed-turn/fed-turn_eval.json,1.0,2.2,1.6,-4.744236,-17.39537,-4.615734,0.6358946,-18.4577,6.214532,-1.0253195,-1.4362009
human|en/fed-turn/fed-turn_eval.json,0.8,2.0,1.2,0.5235033,-16.157162,-3.459118,-0.24605326,-19.419495,-0.7202858,-1.5397092,-1.4161398
human|en/fed-turn/fed-turn_eval.json,1.0,1.8,1.4,-17.204372,-19.96031,-11.640414,-0.30927724,-19.329317,2.4761717,-0.90469944,-0.42933714
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,1.8,14.603365,17.994234,2.1727066,1.5365602,-18.487083,5.681122,0.81423616,-1.0177963
human|en/fed-turn/fed-turn_eval.json,1.8,3.4,1.8,13.582024,11.023955,2.2224073,-2.7756758,-19.950914,-5.7602634,-0.35377046,-0.26198402
human|en/fed-turn/fed-turn_eval.json,1.6,3.0,1.4,10.264796,-2.6013741,-2.731367,0.4826141,-19.410574,2.5576284,-0.7924266,-0.6603012
human|en/fed-turn/fed-turn_eval.json,1.8,2.8,1.4,5.141027,-1.4928458,-3.032258,-3.2242637,-19.957567,2.2646208,-0.6615946,-2.0947943
human|en/fed-turn/fed-turn_eval.json,1.6,1.8,1.4,4.391635,-6.2062874,-3.6792433,-0.9797752,-19.908665,3.4152484,-1.0850857,-0.78745395
human|en/fed-turn/fed-turn_eval.json,2.0,4.0,2.0,-2.3719761,-18.604774,-3.7352962,8.711222,19.969303,8.914632,1.360036,1.8597023
human|en/fed-turn/fed-turn_eval.json,0.8,1.0,0.6,13.752443,16.264647,2.6578867,-6.651681,-19.995474,-7.4138584,-0.4285022,-1.7421464
human|en/fed-turn/fed-turn_eval.json,1.2,0.6,0.8,14.997334,18.095518,3.4804091,-3.1026578,-19.960945,-1.0381399,-1.1722564,-1.6368226
